pkey,gender,age,birth_year,education,has_spouse_raw,has_child_raw,num_children,youngest_child_age,emp_status,work_style,contract_type,industry,firm_size,occupation,position,weekly_hours,annual_income,current_job_start_year,intention,ev_quit,ev_started_job
2109,1,44,1980,5,1,1,3,6.0,1,1,1,2,4,8,8,36.0,247,2010,3,0,0
2110,1,55,1969,5,1,1,1,5.0,1,1,1,15,1,6,8,40.0,88,2020,4,0,0
2111,1,44,1980,4,1,2,0,,1,1,1,13,6,3,3,32.0,263,2006,4,0,0
2112,1,33,1991,4,2,2,0,,1,1,1,15,4,3,2,42.0,284,2011,4,0,0
2113,1,25,1999,6,2,2,0,,1,1,2,2,5,7,8,41.0,580,2017,3,0,0
2114,2,44,1980,5,1,1,3,11.0,1,1,1,14,5,10,2,35.0,94,1998,4,0,0
2115,1,51,1973,3,1,2,0,,1,1,2,7,1,5,8,43.0,667,1998,2,0,0
2116,2,44,1980,6,1,1,2,5.0,1,1,1,14,3,12,3,33.0,89,2013,2,0,0
2117,1,62,1962,5,1,1,2,3.0,1,1,1,17,5,9,8,37.0,421,2006,3,0,0
2118,1,47,1977,5,1,1,2,0.0,1,1,2,15,3,5,2,35.0,346,2023,3,0,0
2119,1,43,1981,5,2,2,0,,1,1,1,16,7,9,8,39.0,629,2024,2,1,1
2120,1,25,1999,5,2,2,0,,1,1,1,2,3,6,1,24.0,457,2019,3,0,0
2121,1,45,1979,5,1,2,0,,1,1,1,6,4,10,2,45.0,791,2005,4,0,0
2122,1,29,1995,5,2,2,0,,1,1,2,5,4,12,8,36.0,361,2013,4,0,0
2123,1,51,1973,5,1,1,2,8.0,1,1,1,9,1,10,8,28.0,406,1994,4,0,0
2124,1,29,1995,4,2,2,0,,1,1,4,17,6,2,8,42.0,517,2013,1,0,0
2125,1,59,1965,6,1,1,3,1.0,1,1,5,12,1,1,8,27.0,672,2000,4,0,0
2126,1,35,1989,5,2,2,0,,1,1,3,10,4,10,3,27.0,560,2007,4,0,0
2127,1,40,1984,5,1,2,0,,1,1,1,14,7,11,1,40.0,430,2002,4,0,0
2128,1,28,1996,5,2,2,0,,1,1,2,3,7,7,2,27.0,470,2023,1,0,0
2129,1,31,1993,5,1,1,2,16.0,1,1,1,12,2,3,2,42.0,387,2011,3,0,0
2130,1,59,1965,5,1,2,0,,1,1,3,9,3,11,1,42.0,556,2011,3,0,0
2131,1,34,1990,5,1,1,2,14.0,1,1,1,4,4,6,8,33.0,967,2008,3,0,0
2132,2,43,1981,6,1,1,1,17.0,1,1,1,11,5,4,8,57.0,399,2000,4,0,0
2133,2,62,1962,6,2,2,0,,1,1,1,15,2,5,8,43.0,330,1998,4,0,0
2134,2,47,1977,6,2,2,0,,1,1,3,15,4,4,8,47.0,333,2021,2,0,0
2135,1,24,2000,4,2,2,0,,1,1,3,15,6,4,1,37.0,478,2022,3,0,0
2136,1,37,1987,5,1,2,0,,1,1,1,14,6,4,8,27.0,80,2022,2,0,0
2137,1,38,1986,5,1,2,0,,1,1,1,8,6,9,8,50.0,441,2004,4,0,0
2138,2,34,1990,2,2,2,0,,1,1,2,1,7,1,8,39.0,604,2016,4,0,0
2139,2,32,1992,5,1,1,1,5.0,1,1,3,17,7,5,3,31.0,292,2010,4,0,0
2140,2,43,1981,5,1,1,1,12.0,1,1,2,8,4,3,8,42.0,436,2002,4,0,0
2141,2,38,1986,4,1,1,2,7.0,1,1,1,11,7,8,1,45.0,991,2010,4,0,0
2142,1,34,1990,4,2,2,0,,1,1,2,1,4,12,8,55.0,564,2008,4,0,0
2143,2,39,1985,4,2,2,0,,1,1,3,16,5,10,3,28.0,101,2010,1,0,0
2144,2,36,1988,5,2,2,0,,1,1,1,16,7,3,2,37.0,180,2020,4,0,0
2145,1,32,1992,5,2,2,0,,1,1,1,16,1,7,8,52.0,413,2019,4,0,0
2146,2,41,1983,5,1,2,0,,1,1,1,3,7,1,8,36.0,258,2001,4,0,0
2147,1,60,1964,4,1,2,0,,1,1,1,15,6,5,2,62.0,468,2010,4,0,0
2148,2,43,1981,4,1,1,2,10.0,1,1,2,11,7,4,1,35.0,437,1999,4,0,0
2149,2,46,1978,6,1,1,3,8.0,1,1,1,3,6,7,3,24.0,730,2021,4,0,0
2150,1,62,1962,3,1,1,1,18.0,1,1,1,10,2,5,2,26.0,274,2019,1,0,0
2151,2,47,1977,5,1,1,1,14.0,1,1,1,9,3,9,8,55.0,474,1995,3,0,0
2152,1,31,1993,5,2,2,0,,1,1,4,11,1,7,8,43.0,552,2017,2,0,0
2153,2,38,1986,5,1,1,1,1.0,1,1,3,2,5,12,3,49.0,506,2023,1,0,0
2154,2,42,1982,6,1,1,1,0.0,1,1,1,10,4,1,8,37.0,485,2011,3,0,0
2155,2,41,1983,5,2,2,0,,1,1,2,12,4,12,3,32.0,82,2006,2,0,0
2156,2,28,1996,7,2,2,0,,1,1,1,13,6,10,2,36.0,484,2018,4,0,0
2157,1,27,1997,6,1,2,0,,1,1,3,14,6,9,8,21.0,484,2015,4,0,0
2158,1,36,1988,4,2,2,0,,1,1,2,11,1,10,8,21.0,640,2006,2,0,0
2159,1,59,1965,4,1,2,0,,1,1,1,12,7,1,8,49.0,563,2005,3,0,0
2160,1,51,1973,5,1,1,1,17.0,1,1,5,2,3,3,1,35.0,486,2006,4,0,0
2161,1,56,1968,5,1,1,1,7.0,1,1,1,14,6,1,2,34.0,505,1993,4,0,0
2162,1,29,1995,5,2,2,0,,1,1,2,7,5,10,3,32.0,658,2024,1,1,1
2163,1,39,1985,4,1,1,3,11.0,1,1,1,10,4,5,3,51.0,747,2003,4,0,0
2164,1,46,1978,4,1,1,1,11.0,1,1,2,10,2,5,3,32.0,605,2000,4,0,0
2165,2,40,1984,5,1,1,2,15.0,1,1,1,17,2,8,8,46.0,764,2008,4,0,0
2166,1,39,1985,5,1,1,2,17.0,1,1,1,6,6,6,8,34.0,374,2013,3,0,0
2167,2,37,1987,5,2,2,0,,1,1,1,7,3,8,2,50.0,202,2011,4,0,0
2168,1,25,1999,7,2,2,0,,1,1,5,13,2,12,8,45.0,398,2017,2,0,0
2169,1,57,1967,4,1,1,1,17.0,1,1,1,11,1,4,2,29.0,432,2012,4,0,0
2170,1,60,1964,5,1,1,3,19.0,1,1,2,6,6,11,1,36.0,99,2002,4,0,0
2171,1,26,1998,7,1,1,1,18.0,1,1,1,6,3,7,2,31.0,292,2018,4,0,0
2172,1,39,1985,5,2,2,0,,1,1,3,15,3,5,8,39.0,472,2011,4,0,0
2173,1,43,1981,5,2,2,0,,1,1,1,15,3,12,8,41.0,360,1999,3,0,0
2174,1,54,1970,5,2,2,0,,1,1,1,3,5,6,3,42.0,269,2005,3,0,0
2175,1,62,1962,3,1,1,2,8.0,1,1,4,7,4,2,8,44.0,430,1997,2,0,0
2176,2,39,1985,6,1,1,3,15.0,1,1,1,14,4,4,1,35.0,485,2014,4,0,0
2177,1,52,1972,5,1,1,3,12.0,1,1,1,3,2,11,8,33.0,482,1999,4,0,0
2178,2,60,1964,5,1,1,3,0.0,1,1,4,4,3,7,8,40.0,298,1992,1,0,0
2179,1,56,1968,5,1,1,1,13.0,1,1,1,3,7,7,3,35.0,594,1994,4,0,0
2180,2,34,1990,5,1,1,2,4.0,1,1,1,9,4,9,8,33.0,292,2008,4,0,0
2181,2,55,1969,4,1,2,0,,1,1,1,8,7,3,8,49.0,305,2001,3,0,0
2182,2,39,1985,5,2,2,0,,1,1,3,6,6,2,8,47.0,812,2003,4,0,0
2183,2,23,2001,5,1,1,1,8.0,1,1,4,3,5,6,8,42.0,226,2019,4,0,0
2184,1,53,1971,2,1,2,0,,1,1,2,11,4,12,2,43.0,339,1992,4,0,0
2185,1,56,1968,5,1,2,0,,1,1,2,14,6,2,8,36.0,227,2023,1,0,0
2186,1,36,1988,6,1,1,2,13.0,1,1,1,4,1,9,3,37.0,264,2006,4,0,0
2187,2,41,1983,5,2,2,0,,1,1,1,12,4,12,1,37.0,358,2001,4,0,0
2188,2,37,1987,5,1,1,3,17.0,1,1,1,14,5,2,8,28.0,576,2005,4,0,0
2189,1,27,1997,5,1,1,2,18.0,1,1,1,10,1,2,8,38.0,409,2017,3,0,0
2190,2,62,1962,6,2,2,0,,1,1,1,10,2,11,3,43.0,371,2004,4,0,0
2191,1,23,2001,5,2,2,0,,1,1,2,3,1,2,3,43.0,238,2019,4,0,0
2192,2,45,1979,6,1,1,2,2.0,1,1,1,17,4,9,3,23.0,263,2019,3,0,0
2193,2,23,2001,3,1,1,1,0.0,1,1,1,17,4,10,8,46.0,142,2022,4,0,0
2194,1,50,1974,6,1,1,3,4.0,1,1,1,13,4,4,8,41.0,572,1993,3,0,0
2195,2,59,1965,6,1,2,0,,1,1,1,16,1,4,8,27.0,500,2013,4,0,0
2196,2,48,1976,5,1,1,3,1.0,1,1,1,11,4,7,8,37.0,465,2008,4,0,0
2197,1,47,1977,5,2,2,0,,1,1,1,12,7,7,3,33.0,430,2014,3,0,0
2198,1,56,1968,4,1,2,0,,1,1,1,15,1,11,8,40.0,650,1995,3,0,0
2199,1,61,1963,5,1,1,2,12.0,1,1,1,1,6,8,2,23.0,450,1995,3,0,0
2200,2,57,1967,4,1,1,1,3.0,1,1,2,4,2,12,8,48.0,714,2002,4,0,0
2201,1,32,1992,2,2,2,0,,1,1,3,4,1,3,8,34.0,234,2010,4,0,0
2202,2,45,1979,7,1,1,1,14.0,1,1,2,11,1,4,8,41.0,349,2018,4,0,0
2203,2,55,1969,4,1,1,2,1.0,1,1,2,5,1,3,1,32.0,324,1992,4,0,0
2204,1,34,1990,5,1,1,2,4.0,1,1,4,7,3,8,1,34.0,572,2009,4,0,0
2205,1,50,1974,5,2,2,0,,1,1,1,9,4,1,2,34.0,196,2009,4,0,0
2206,2,23,2001,5,2,2,0,,1,1,2,13,5,11,8,41.0,825,2019,2,0,0
2207,2,58,1966,5,1,1,3,5.0,1,1,1,9,1,10,8,47.0,485,1995,3,0,0
2208,1,47,1977,5,1,2,0,,1,1,1,1,5,12,3,46.0,884,2016,4,0,0
2209,1,52,1972,5,1,2,0,,1,1,1,12,6,12,3,45.0,425,1996,4,0,0
2210,1,56,1968,7,1,2,0,,1,1,1,8,1,1,2,44.0,331,2000,4,0,0
2211,2,31,1993,5,2,2,0,,1,1,2,2,5,9,8,38.0,487,2011,4,0,0
2212,1,41,1983,7,1,1,1,19.0,1,1,1,12,1,7,8,51.0,547,2021,3,0,0
2213,2,57,1967,5,1,2,0,,1,1,2,5,4,9,2,34.0,305,1999,3,0,0
2214,1,29,1995,5,2,2,0,,1,1,3,8,5,11,1,33.0,89,2013,3,0,0
2215,2,55,1969,4,2,2,0,,1,1,1,17,7,7,8,45.0,82,2010,3,0,0
2216,1,34,1990,3,1,1,1,7.0,1,1,1,5,4,1,3,33.0,594,2008,4,0,0
2217,1,46,1978,6,1,2,0,,1,1,1,16,4,11,2,31.0,830,2018,4,0,0
2218,2,43,1981,5,1,1,3,13.0,1,1,1,8,6,6,8,45.0,235,2023,4,0,0
2219,2,50,1974,5,1,1,2,17.0,1,1,5,16,2,6,1,48.0,310,2023,4,0,0
2220,1,56,1968,6,1,1,3,3.0,1,1,2,15,2,8,2,33.0,405,2013,2,0,0
2221,1,36,1988,5,1,1,3,17.0,1,1,2,15,4,11,8,35.0,997,2006,4,0,0
2222,1,29,1995,5,2,2,0,,1,1,1,4,1,7,3,42.0,908,2019,2,0,0
2223,1,39,1985,5,1,2,0,,1,1,2,14,1,3,3,36.0,529,2003,4,0,0
2224,1,47,1977,6,1,1,3,12.0,1,1,2,7,3,9,8,44.0,593,2004,4,0,0
2225,2,53,1971,4,2,2,0,,1,1,1,16,2,8,2,37.0,675,2015,4,0,0
2226,1,53,1971,3,1,1,3,15.0,1,1,1,17,5,1,8,46.0,169,2023,2,0,0
2227,2,36,1988,5,1,1,1,16.0,1,1,1,11,4,7,2,56.0,635,2014,4,0,0
2228,1,60,1964,4,1,1,1,17.0,1,1,1,16,4,10,8,43.0,238,2003,4,0,0
2229,1,26,1998,6,2,2,0,,1,1,3,10,4,11,3,30.0,548,2024,2,1,1
2230,2,27,1997,5,2,2,0,,1,1,2,1,1,4,3,46.0,666,2015,4,0,0
2231,1,23,2001,4,2,2,0,,1,1,1,15,3,7,3,33.0,415,2019,3,0,0
2232,2,60,1964,4,1,1,1,1.0,1,1,4,10,1,10,2,35.0,648,2015,4,0,0
2233,1,30,1994,6,2,2,0,,1,1,1,1,3,8,3,28.0,871,2012,3,0,0
2234,2,47,1977,5,2,2,0,,1,1,1,2,5,6,2,44.0,95,2008,4,0,0
2235,2,55,1969,6,1,1,3,19.0,1,1,4,13,7,3,8,36.0,87,2008,4,0,0
2236,2,53,1971,3,1,1,1,12.0,1,1,4,16,3,1,8,39.0,696,2012,3,0,0
2237,1,60,1964,6,1,1,1,2.0,1,1,2,12,2,9,3,42.0,600,1994,4,0,0
2238,1,25,1999,5,2,2,0,,1,1,1,8,5,12,3,29.0,372,2024,3,1,1
2239,1,39,1985,5,1,2,0,,1,1,4,6,7,8,8,33.0,438,2003,3,0,0
2240,1,43,1981,5,1,1,3,0.0,1,1,2,8,3,10,1,43.0,661,1999,4,0,0
2241,1,50,1974,3,1,1,1,8.0,1,1,2,6,6,9,2,43.0,571,2014,3,0,0
2242,1,47,1977,7,2,2,0,,1,1,1,5,3,5,8,38.0,357,2021,4,0,0
2243,1,45,1979,7,1,1,1,5.0,1,1,1,3,5,7,1,40.0,603,2014,4,0,0
2244,1,35,1989,5,1,2,0,,1,1,3,10,2,4,2,27.0,311,2013,3,0,0
2245,1,27,1997,6,2,2,0,,1,1,3,4,2,3,8,35.0,451,2015,4,0,0
2246,1,40,1984,4,1,2,0,,1,1,1,3,7,8,2,45.0,442,2006,1,0,0
2247,1,33,1991,4,2,2,0,,1,1,1,5,3,8,8,41.0,298,2009,4,0,0
2248,2,45,1979,3,1,1,2,3.0,1,1,2,14,1,12,3,50.0,307,2007,4,0,0
2249,1,54,1970,5,1,1,2,18.0,1,1,1,10,6,3,1,43.0,1122,2023,4,0,0
2250,1,45,1979,3,2,2,0,,1,1,1,9,1,4,3,40.0,313,1997,4,0,0
2251,1,46,1978,5,1,1,2,2.0,1,1,1,11,1,2,8,55.0,481,2021,3,0,0
2252,2,24,2000,3,2,2,0,,1,1,1,10,6,12,8,36.0,528,2018,4,0,0
2253,1,48,1976,5,1,1,2,6.0,1,1,2,9,3,10,2,45.0,398,2011,4,0,0
2254,2,40,1984,6,1,2,0,,1,1,1,15,1,4,3,28.0,597,2002,3,0,0
2255,2,27,1997,5,2,2,0,,1,1,1,13,7,12,8,39.0,536,2015,4,0,0
2256,1,31,1993,4,2,2,0,,1,1,4,4,2,9,8,29.0,248,2024,4,1,1
2257,2,54,1970,5,1,1,2,11.0,1,1,2,14,5,6,1,31.0,529,2003,4,0,0
2258,2,59,1965,4,1,1,1,5.0,1,1,1,3,2,5,8,36.0,322,2022,3,0,0
2259,1,43,1981,5,1,1,3,8.0,1,1,1,2,5,7,2,42.0,688,2019,3,0,0
2260,1,62,1962,5,1,1,1,14.0,1,1,2,8,5,2,3,39.0,504,2020,4,0,0
2261,2,30,1994,5,1,2,0,,1,1,1,7,6,3,8,47.0,286,2012,4,0,0
2262,2,34,1990,3,2,2,0,,1,1,1,14,3,12,3,22.0,538,2008,3,0,0
2263,1,60,1964,6,1,1,1,11.0,1,1,1,12,5,3,8,47.0,262,2011,2,0,0
2264,1,30,1994,6,2,2,0,,1,1,1,1,6,2,8,31.0,427,2012,3,0,0
2265,2,49,1975,5,1,1,1,9.0,1,1,2,9,6,11,8,30.0,484,2006,4,0,0
2266,1,31,1993,7,1,1,3,3.0,1,1,1,14,6,12,2,46.0,352,2012,4,0,0
2267,2,36,1988,6,1,1,2,17.0,1,1,1,13,3,10,8,40.0,287,2007,4,0,0
2268,1,42,1982,4,2,2,0,,1,1,1,9,4,2,8,37.0,756,2003,4,0,0
2269,2,37,1987,5,2,2,0,,1,1,1,11,7,11,8,50.0,641,2005,3,0,0
2270,2,57,1967,5,1,2,0,,1,1,1,10,2,4,8,44.0,277,1999,3,0,0
2271,2,61,1963,5,1,2,0,,1,1,3,4,5,1,8,44.0,327,1997,2,0,0
2272,2,43,1981,4,1,1,3,0.0,1,1,1,10,6,12,8,28.0,694,2006,4,0,0
2273,2,44,1980,7,1,1,2,10.0,1,1,1,12,4,4,1,37.0,318,2001,3,0,0
2274,2,25,1999,5,1,2,0,,1,1,1,1,7,8,2,43.0,241,2024,3,1,1
2275,2,32,1992,4,2,2,0,,1,1,2,12,3,1,8,29.0,425,2023,2,0,0
2276,1,24,2000,5,2,2,0,,1,1,1,5,6,3,8,40.0,392,2023,4,0,0
2277,2,57,1967,5,1,1,1,18.0,1,1,4,1,5,11,8,32.0,378,2003,4,0,0
2278,1,32,1992,5,1,1,1,3.0,1,1,2,13,1,8,2,42.0,338,2018,4,0,0
2279,2,36,1988,6,2,2,0,,1,1,1,7,6,12,8,43.0,398,2009,4,0,0
2280,2,56,1968,5,1,1,1,19.0,1,1,2,8,5,3,1,42.0,405,1992,2,0,0
2281,1,51,1973,5,1,1,3,9.0,1,1,1,11,2,11,8,38.0,300,2021,4,0,0
2282,1,47,1977,5,1,1,2,17.0,1,1,4,10,5,11,8,34.0,492,2008,1,0,0
2283,1,24,2000,5,2,2,0,,1,1,4,11,4,12,2,45.0,1028,2023,4,0,0
2284,2,45,1979,5,1,2,0,,1,1,1,17,7,1,3,35.0,493,1997,4,0,0
2285,1,45,1979,3,1,1,2,2.0,1,1,2,12,3,2,8,49.0,831,2010,4,0,0
2286,1,35,1989,4,1,2,0,,1,1,1,1,2,7,8,50.0,424,2022,4,0,0
2287,2,52,1972,5,1,1,1,9.0,1,1,1,4,1,2,3,33.0,691,2000,4,0,0
2288,2,60,1964,6,1,2,0,,1,1,2,8,6,1,3,47.0,536,2009,3,0,0
2289,1,33,1991,5,2,2,0,,1,1,4,9,7,10,1,45.0,593,2023,4,0,0
2290,1,36,1988,4,1,1,3,7.0,1,1,1,7,5,9,8,31.0,557,2006,4,0,0
2291,2,35,1989,5,1,2,0,,1,1,2,4,3,11,3,32.0,366,2013,3,0,0
2292,2,56,1968,6,1,1,2,0.0,1,1,2,2,7,12,3,32.0,601,2023,3,0,0
2293,2,26,1998,5,1,1,3,18.0,1,1,1,3,2,2,8,33.0,430,2016,3,0,0
2294,1,58,1966,2,1,1,1,13.0,1,1,2,17,5,10,1,47.0,117,2019,4,0,0
2295,1,54,1970,5,1,1,3,12.0,1,1,2,7,5,1,2,52.0,298,2023,4,0,0
2296,1,42,1982,5,1,2,0,,1,1,2,17,6,5,3,20.0,542,2011,1,0,0
2297,2,46,1978,5,1,2,0,,1,1,5,6,7,4,2,44.0,439,2000,2,0,0
2298,1,58,1966,4,1,1,2,17.0,1,1,1,6,3,3,8,46.0,508,2003,3,0,0
2299,1,53,1971,2,1,2,0,,1,1,1,9,1,9,8,47.0,268,2020,2,0,0
2300,2,34,1990,5,2,2,0,,1,1,1,17,2,2,8,50.0,437,2022,4,0,0
2301,2,25,1999,5,2,2,0,,1,1,1,10,6,10,8,32.0,539,2017,4,0,0
2302,2,49,1975,5,1,2,0,,1,1,1,1,3,11,8,39.0,501,2006,3,0,0
2303,1,28,1996,4,2,2,0,,1,1,3,5,1,8,8,45.0,277,2020,2,0,0
2304,1,26,1998,5,2,2,0,,1,1,1,17,6,1,8,43.0,565,2016,3,0,0
2305,1,62,1962,5,1,1,3,15.0,1,1,2,3,5,8,3,41.0,597,2014,4,0,0
2306,1,41,1983,3,1,1,3,11.0,1,1,1,15,1,8,8,39.0,512,2001,4,0,0
2307,1,49,1975,5,1,1,2,1.0,1,1,1,16,5,5,8,38.0,831,2018,3,0,0
2308,1,31,1993,5,1,1,1,10.0,1,1,3,4,5,5,8,36.0,587,2015,4,0,0
2309,2,27,1997,5,2,2,0,,1,1,2,10,7,6,8,40.0,591,2015,4,0,0
2310,2,25,1999,7,2,2,0,,1,1,1,11,7,12,3,52.0,551,2017,3,0,0
2311,2,37,1987,6,1,1,2,6.0,1,1,4,14,7,1,8,44.0,363,2005,3,0,0
2312,1,23,2001,5,2,2,0,,1,1,1,14,7,7,8,38.0,265,2019,4,0,0
2313,1,39,1985,2,1,1,1,3.0,1,1,1,2,6,4,1,44.0,518,2014,4,0,0
2314,1,35,1989,5,1,1,3,7.0,1,1,1,6,5,7,3,31.0,85,2014,4,0,0
2315,1,44,1980,4,1,1,2,17.0,1,1,2,16,4,1,1,29.0,488,2008,4,0,0
2316,1,46,1978,5,1,1,2,4.0,1,1,1,7,6,12,8,40.0,447,1996,3,0,0
2317,1,35,1989,6,2,2,0,,1,1,3,5,7,6,1,53.0,434,2008,2,0,0
2318,2,41,1983,6,1,1,2,7.0,1,1,1,11,1,12,2,64.0,486,2001,4,0,0
2319,1,26,1998,5,2,2,0,,1,1,1,4,1,2,1,42.0,223,2016,1,0,0
2320,2,35,1989,5,1,2,0,,1,1,3,3,4,8,8,34.0,776,2024,2,1,1
2321,1,62,1962,2,1,1,1,8.0,1,1,1,14,3,9,1,36.0,352,2018,2,0,0
2322,1,62,1962,5,1,1,2,11.0,1,1,1,3,4,10,3,40.0,237,2015,4,0,0
2323,1,42,1982,3,1,2,0,,1,1,1,16,3,1,8,38.0,561,2012,3,0,0
2324,1,60,1964,6,1,1,2,1.0,1,1,1,5,6,8,8,32.0,451,2010,4,0,0
2325,1,43,1981,6,1,1,2,3.0,1,1,1,2,7,2,1,27.0,408,2000,4,0,0
2326,2,28,1996,4,2,2,0,,1,1,1,13,2,6,8,54.0,378,2014,4,0,0
2327,1,57,1967,5,1,1,2,2.0,1,1,1,4,6,1,3,56.0,358,2001,4,0,0
2328,1,39,1985,5,1,2,0,,1,1,1,7,1,1,2,44.0,697,2019,3,0,0
2329,2,47,1977,6,1,1,1,4.0,1,1,1,6,6,10,2,45.0,527,1995,3,0,0
2330,1,48,1976,5,1,2,0,,1,1,1,9,5,9,8,40.0,389,2017,3,0,0
2331,2,35,1989,4,2,2,0,,1,1,1,9,5,11,8,47.0,628,2020,4,0,0
2332,1,52,1972,5,1,2,0,,1,1,2,4,4,9,8,29.0,449,2009,3,0,0
2333,2,43,1981,3,2,2,0,,1,1,2,4,1,8,8,45.0,546,2002,4,0,0
2334,1,37,1987,5,2,2,0,,1,1,1,4,6,2,8,41.0,502,2014,3,0,0
2335,1,34,1990,4,1,1,1,13.0,1,1,1,1,1,10,3,36.0,557,2017,4,0,0
2336,2,52,1972,5,1,1,3,14.0,1,1,1,12,4,3,8,31.0,329,1996,4,0,0
2337,2,32,1992,6,1,1,2,1.0,1,1,1,9,2,2,8,34.0,231,2010,4,0,0
2338,1,27,1997,3,2,2,0,,1,1,1,2,6,9,2,40.0,545,2015,4,0,0
2339,2,58,1966,5,1,1,2,7.0,1,1,2,6,5,8,8,39.0,759,2015,4,0,0
2340,1,36,1988,5,2,2,0,,1,1,2,12,4,2,2,24.0,242,2006,4,0,0
2341,1,48,1976,4,1,2,0,,1,1,1,5,3,7,3,37.0,509,2001,3,0,0
2342,1,51,1973,5,1,2,0,,1,1,4,7,6,9,8,40.0,331,2024,1,1,1
2343,2,56,1968,5,1,1,3,4.0,1,1,1,13,2,6,1,42.0,563,2016,4,0,0
2344,1,48,1976,5,2,2,0,,1,1,4,12,6,9,2,35.0,426,1997,2,0,0
2345,2,51,1973,6,1,1,3,12.0,1,1,3,12,7,7,3,52.0,1243,1993,4,0,0
2346,1,56,1968,5,1,2,0,,1,1,1,7,2,5,8,43.0,419,2017,4,0,0
2347,2,60,1964,5,1,1,3,5.0,1,1,1,9,5,3,8,54.0,806,2000,3,0,0
2348,2,24,2000,3,1,2,0,,1,1,1,15,3,4,1,49.0,783,2018,4,0,0
2349,1,52,1972,2,1,1,1,0.0,1,1,4,15,7,10,8,45.0,564,2005,4,0,0
2350,1,29,1995,3,2,2,0,,1,1,1,1,7,5,8,37.0,425,2020,4,0,0
2351,1,58,1966,6,1,1,1,13.0,1,1,3,15,3,9,8,46.0,417,2001,3,0,0
2352,2,24,2000,6,2,2,0,,1,1,1,16,2,5,8,45.0,449,2018,4,0,0
2353,1,32,1992,6,1,2,0,,1,1,1,17,1,7,2,46.0,700,2014,3,0,0
2354,1,30,1994,4,2,2,0,,1,1,2,5,5,8,1,29.0,253,2017,2,0,0
2355,1,47,1977,5,1,2,0,,1,1,1,9,7,6,8,56.0,375,2014,4,0,0
2356,2,23,2001,5,2,2,0,,1,1,1,1,2,9,1,46.0,315,2019,3,0,0
2357,1,23,2001,5,2,2,0,,1,1,4,2,6,12,3,50.0,114,2019,3,0,0
2358,1,43,1981,3,1,2,0,,1,1,1,10,6,11,8,44.0,633,2021,4,0,0
2359,2,61,1963,6,1,1,1,2.0,1,1,4,4,4,12,2,45.0,554,2004,4,0,0
2360,1,44,1980,4,1,1,3,19.0,1,1,5,4,2,1,3,46.0,232,2024,1,1,1
2361,2,40,1984,4,1,1,1,15.0,1,1,1,6,5,10,3,50.0,617,2016,3,0,0
2362,1,49,1975,6,1,1,2,12.0,1,1,1,8,5,9,1,49.0,140,2004,3,0,0
2363,1,45,1979,5,2,2,0,,1,1,1,3,6,5,8,50.0,515,2015,3,0,0
2364,2,38,1986,5,2,2,0,,1,1,2,14,4,4,8,41.0,432,2021,3,0,0
2365,2,46,1978,5,1,2,0,,1,1,5,12,1,1,1,31.0,448,2009,3,0,0
2366,2,23,2001,7,2,2,0,,1,1,4,14,2,11,3,31.0,544,2019,1,0,0
2367,1,32,1992,3,2,2,0,,1,1,4,16,3,11,2,34.0,405,2010,4,0,0
2368,1,49,1975,5,1,1,3,11.0,1,1,1,11,4,1,3,47.0,326,2018,4,0,0
2369,1,36,1988,5,2,2,0,,1,1,1,7,3,7,8,30.0,376,2016,4,0,0
2370,1,25,1999,3,1,2,0,,1,1,1,17,7,7,8,55.0,890,2017,3,0,0
2371,1,27,1997,5,2,2,0,,1,1,4,10,2,3,2,55.0,351,2024,1,1,1
2372,1,57,1967,5,2,2,0,,1,1,1,8,5,7,1,27.0,749,2012,3,0,0
2373,1,36,1988,4,1,2,0,,1,1,1,8,3,10,8,41.0,286,2008,4,0,0
2374,1,23,2001,5,2,2,0,,1,1,1,1,7,4,2,34.0,458,2019,3,0,0
2375,1,52,1972,5,1,2,0,,1,1,1,17,7,9,1,34.0,587,2004,4,0,0
2376,1,44,1980,5,1,2,0,,1,1,1,14,6,12,3,34.0,367,1998,4,0,0
2377,2,41,1983,5,1,2,0,,1,1,1,12,6,6,8,27.0,688,2018,2,0,0
2378,2,58,1966,6,1,1,3,15.0,1,1,3,4,5,2,8,45.0,474,2008,4,0,0
2379,1,35,1989,5,2,2,0,,1,1,2,16,5,4,1,40.0,409,2023,3,0,0
2380,2,45,1979,5,1,1,2,9.0,1,1,1,3,4,2,8,44.0,766,1999,4,0,0
2381,2,52,1972,5,1,1,3,12.0,1,1,2,5,1,5,8,46.0,253,2006,3,0,0
2382,1,47,1977,5,1,1,3,2.0,1,1,1,2,7,8,1,41.0,263,1995,3,0,0
2383,1,31,1993,3,1,1,1,6.0,1,1,2,5,7,3,1,24.0,743,2023,3,0,0
2384,1,50,1974,5,1,1,2,17.0,1,1,1,6,4,7,3,49.0,703,2023,4,0,0
2385,1,52,1972,4,1,1,2,2.0,1,1,1,14,7,12,8,46.0,413,2010,3,0,0
2386,2,27,1997,5,2,2,0,,1,1,1,6,3,4,8,41.0,424,2015,2,0,0
2387,2,29,1995,7,1,2,0,,1,1,1,17,1,11,8,45.0,379,2013,4,0,0
2388,1,49,1975,5,1,1,2,15.0,1,1,1,6,6,4,8,39.0,462,2022,4,0,0
2389,2,27,1997,5,1,1,2,14.0,1,1,2,9,4,8,8,54.0,460,2021,4,0,0
