pkey,gender,age,birth_year,education,has_spouse_raw,has_child_raw,num_children,youngest_child_age,emp_status,work_style,contract_type,industry,firm_size,occupation,position,weekly_hours,annual_income,current_job_start_year,intention,ev_quit,ev_started_job
1931,2,34,1988,4,2,2,0,,1,1,2,2,1,1,8,40.0,115,2013,3,0,0
1932,2,21,2001,5,1,2,0,,1,1,1,13,7,9,2,41.0,154,2022,4,1,1
1933,2,21,2001,3,2,2,0,,1,1,1,17,7,5,1,32.0,634,2019,4,0,0
1934,2,35,1987,4,1,1,3,11.0,1,1,2,14,6,5,8,45.0,178,2005,3,0,0
1935,2,21,2001,5,2,2,0,,1,1,4,3,6,9,3,44.0,624,2019,2,0,0
1936,1,33,1989,5,2,2,0,,1,1,2,6,4,5,1,43.0,476,2008,3,0,0
1937,1,44,1978,4,2,2,0,,1,1,4,13,6,7,3,52.0,481,2004,4,0,0
1938,2,22,2000,4,2,2,0,,1,1,5,14,4,1,8,29.0,492,2018,4,0,0
1939,1,45,1977,4,1,2,0,,1,1,1,7,2,3,8,41.0,305,2013,4,0,0
1940,1,45,1977,5,2,2,0,,1,1,2,17,2,7,3,28.0,481,2020,4,0,0
1941,1,43,1979,4,2,2,0,,1,1,1,4,6,12,3,49.0,217,2007,4,0,0
1942,1,46,1976,5,1,2,0,,1,1,1,13,4,10,8,46.0,639,1994,3,0,0
1943,1,53,1969,5,1,1,2,1.0,1,1,1,9,6,6,3,38.0,212,2018,4,0,0
1944,1,23,1999,5,2,2,0,,1,1,1,13,2,12,8,47.0,537,2017,3,0,0
1945,2,27,1995,5,2,2,0,,1,1,1,11,4,4,2,44.0,227,2013,3,0,0
1946,2,33,1989,4,1,1,3,10.0,1,1,2,8,1,11,3,28.0,365,2022,1,1,1
1947,1,48,1974,6,1,1,2,3.0,1,1,1,14,2,5,8,45.0,335,1999,3,0,0
1948,2,55,1967,5,1,1,3,13.0,1,1,1,15,1,2,8,33.0,931,2010,4,0,0
1949,1,57,1965,4,1,1,2,0.0,1,1,1,14,2,1,3,41.0,397,2003,4,0,0
1950,2,44,1978,6,2,2,0,,1,1,1,2,5,12,2,48.0,273,1996,3,0,0
1951,2,37,1985,5,2,2,0,,1,1,3,8,1,8,8,40.0,360,2004,4,0,0
1952,1,37,1985,5,1,1,2,18.0,1,1,1,13,2,2,3,39.0,149,2003,4,0,0
1953,2,23,1999,6,1,1,2,6.0,1,1,1,15,5,12,3,51.0,359,2017,3,0,0
1954,2,39,1983,3,1,2,0,,1,1,5,7,2,1,8,41.0,893,2019,4,0,0
1955,2,41,1981,6,1,2,0,,1,1,3,13,4,5,8,38.0,534,2017,4,0,0
1956,2,29,1993,5,2,2,0,,1,1,2,10,7,9,2,27.0,648,2011,3,0,0
1957,2,51,1971,5,1,2,0,,1,1,2,4,6,1,8,40.0,299,2011,4,0,0
1958,1,53,1969,4,1,2,0,,1,1,1,16,1,11,8,46.0,408,2007,4,0,0
1959,2,33,1989,3,1,2,0,,1,1,2,8,2,9,8,52.0,503,2007,4,0,0
1960,2,57,1965,6,1,1,2,18.0,1,1,1,11,5,12,8,27.0,335,1998,4,0,0
1961,2,25,1997,3,2,2,0,,1,1,1,5,3,11,3,44.0,612,2015,3,0,0
1962,1,57,1965,4,1,1,1,7.0,1,1,1,1,3,10,3,46.0,601,1992,4,0,0
1963,2,51,1971,5,1,1,1,18.0,1,1,2,8,4,3,8,37.0,594,2019,2,0,0
1964,1,29,1993,5,2,2,0,,1,1,1,13,5,3,8,53.0,348,2011,3,0,0
1965,2,47,1975,4,1,1,3,19.0,1,1,1,6,4,3,8,33.0,653,2000,3,0,0
1966,1,33,1989,6,1,1,1,16.0,1,1,1,16,1,2,8,55.0,445,2007,3,0,0
1967,2,52,1970,5,1,1,3,2.0,1,1,2,13,1,8,8,41.0,384,2009,3,0,0
1968,2,27,1995,6,2,2,0,,1,1,1,11,1,1,8,46.0,562,2013,2,0,0
1969,1,30,1992,3,2,2,0,,1,1,1,14,2,6,3,37.0,190,2010,4,0,0
1970,1,33,1989,2,1,1,1,3.0,1,1,1,15,6,7,8,28.0,125,2010,3,0,0
1971,1,28,1994,5,1,1,3,10.0,1,1,2,13,7,7,8,39.0,270,2014,2,0,0
1972,2,34,1988,4,1,1,2,18.0,1,1,1,15,4,6,1,45.0,465,2006,3,0,0
1973,2,45,1977,5,1,1,3,11.0,1,1,4,13,1,3,2,36.0,695,2021,4,0,0
1974,1,46,1976,2,2,2,0,,1,1,1,15,1,2,8,38.0,288,1999,3,0,0
1975,1,43,1979,5,1,2,0,,1,1,1,2,6,12,8,41.0,672,1997,4,0,0
1976,1,28,1994,6,1,1,2,8.0,1,1,1,6,3,6,2,28.0,467,2015,3,0,0
1977,1,29,1993,6,2,2,0,,1,1,1,16,7,8,8,38.0,449,2015,4,0,0
1978,2,57,1965,7,1,2,0,,1,1,1,9,4,7,8,42.0,272,2006,4,0,0
1979,2,31,1991,6,1,2,0,,1,1,1,1,7,5,3,36.0,759,2009,2,0,0
1980,1,25,1997,5,1,2,0,,1,1,4,15,1,9,8,50.0,396,2018,1,0,0
1981,2,39,1983,5,1,1,3,19.0,1,1,1,12,7,5,1,42.0,194,2009,4,0,0
1982,1,21,2001,6,2,2,0,,1,1,1,16,4,5,3,23.0,883,2019,3,0,0
1983,2,34,1988,6,1,1,2,4.0,1,1,1,1,4,10,2,36.0,520,2006,4,0,0
1984,1,55,1967,7,1,1,2,7.0,1,1,1,3,4,4,8,34.0,546,1995,4,0,0
1985,2,31,1991,5,2,2,0,,1,1,1,9,3,9,8,33.0,667,2019,2,0,0
1986,2,49,1973,4,1,2,0,,1,1,1,4,5,8,1,52.0,485,2017,4,0,0
1987,1,40,1982,6,1,1,3,2.0,1,1,1,9,6,1,8,45.0,561,2017,4,0,0
1988,2,35,1987,6,1,1,2,10.0,1,1,1,6,6,9,3,37.0,419,2005,3,0,0
1989,2,47,1975,5,1,2,0,,1,1,4,4,7,10,2,36.0,595,1994,3,0,0
1990,1,44,1978,6,1,1,3,0.0,1,1,2,14,3,4,8,37.0,407,2010,4,0,0
1991,1,33,1989,5,1,1,1,5.0,1,1,4,1,6,11,8,35.0,447,2017,2,0,0
1992,2,29,1993,6,1,1,3,10.0,1,1,1,15,7,1,8,34.0,463,2011,4,0,0
1993,1,57,1965,3,1,1,3,8.0,1,1,3,3,1,3,8,44.0,408,1995,4,0,0
1994,1,27,1995,6,2,2,0,,1,1,1,10,4,12,8,23.0,528,2013,3,0,0
1995,1,59,1963,3,1,1,3,14.0,1,1,1,17,5,11,8,44.0,559,2008,4,0,0
1996,2,39,1983,5,1,1,2,3.0,1,1,3,2,4,10,3,28.0,509,2001,2,0,0
1997,1,60,1962,3,1,1,3,13.0,1,1,1,16,1,8,3,44.0,563,1993,4,0,0
1998,1,35,1987,5,1,1,2,13.0,1,1,1,6,5,3,3,49.0,733,2005,3,0,0
1999,2,43,1979,4,1,1,3,9.0,1,1,3,13,3,6,3,32.0,614,2007,4,0,0
2000,1,45,1977,7,2,2,0,,1,1,2,15,5,7,8,34.0,335,2014,1,0,0
2001,2,34,1988,5,2,2,0,,1,1,1,4,1,2,8,48.0,546,2010,3,0,0
2002,1,29,1993,6,1,2,0,,1,1,1,6,1,8,3,37.0,635,2011,4,0,0
2003,2,41,1981,4,2,2,0,,1,1,1,15,5,2,8,34.0,289,1999,4,0,0
2004,2,47,1975,2,1,1,2,12.0,1,1,5,2,7,2,8,34.0,770,2000,4,0,0
2005,1,31,1991,5,2,2,0,,1,1,1,2,5,3,8,59.0,290,2009,3,0,0
2006,2,51,1971,5,2,2,0,,1,1,1,6,7,3,3,36.0,589,1998,4,0,0
2007,1,46,1976,5,1,2,0,,1,1,1,11,6,1,8,44.0,467,2007,1,0,0
2008,1,27,1995,6,2,2,0,,1,1,4,14,2,12,2,45.0,417,2013,2,0,0
2009,1,58,1964,6,1,1,2,11.0,1,1,2,10,1,10,8,53.0,222,2002,4,0,0
2010,2,22,2000,5,2,2,0,,1,1,1,9,4,7,3,55.0,575,2018,3,0,0
2011,1,47,1975,7,1,1,1,9.0,1,1,4,15,5,5,2,25.0,185,2012,2,0,0
2012,1,38,1984,5,1,2,0,,1,1,1,3,6,3,8,52.0,151,2015,4,0,0
2013,1,47,1975,5,1,1,3,19.0,1,1,4,16,4,12,2,41.0,714,2016,4,0,0
2014,1,51,1971,5,1,1,1,11.0,1,1,1,6,7,10,8,32.0,863,2013,4,0,0
2015,1,48,1974,2,2,2,0,,1,1,1,5,6,10,8,48.0,262,1992,4,0,0
2016,1,47,1975,4,1,1,1,12.0,1,1,1,17,5,6,8,33.0,602,1993,4,0,0
2017,1,54,1968,5,1,2,0,,1,1,5,11,4,1,8,50.0,587,2017,3,0,0
2018,1,49,1973,5,1,1,2,3.0,1,1,4,8,1,8,1,37.0,454,2005,3,0,0
2019,2,53,1969,5,1,2,0,,1,1,1,6,6,6,1,49.0,670,1993,4,0,0
2020,1,37,1985,5,2,2,0,,1,1,1,8,5,4,8,46.0,320,2003,3,0,0
2021,2,29,1993,4,2,2,0,,1,1,1,14,7,4,8,30.0,585,2011,3,0,0
2022,1,30,1992,4,1,1,1,10.0,1,1,1,3,1,1,2,29.0,191,2010,1,0,0
2023,1,45,1977,6,1,1,1,19.0,1,1,1,3,2,11,8,41.0,230,2012,4,0,0
2024,1,42,1980,5,1,1,2,5.0,1,1,1,6,5,2,8,36.0,535,1998,3,0,0
2025,1,24,1998,4,1,1,2,1.0,1,1,2,9,4,10,8,45.0,530,2019,4,0,0
2026,1,29,1993,5,2,2,0,,1,1,2,14,5,12,3,38.0,385,2011,1,0,0
2027,2,59,1963,5,1,2,0,,1,1,4,4,4,1,3,33.0,665,1995,4,0,0
2028,1,50,1972,5,1,2,0,,1,1,1,14,5,8,8,43.0,820,2014,4,0,0
2029,1,51,1971,7,1,1,1,19.0,1,1,1,16,5,1,1,23.0,479,2006,4,0,0
2030,2,28,1994,5,1,1,1,12.0,1,1,1,8,2,10,8,29.0,164,2012,3,0,0
2031,1,23,1999,5,2,2,0,,1,1,1,17,6,7,3,32.0,367,2017,4,0,0
2032,1,32,1990,5,1,1,1,2.0,1,1,2,16,4,1,2,21.0,250,2012,3,0,0
2033,1,55,1967,5,1,1,1,16.0,1,1,2,14,5,10,1,43.0,483,2019,3,0,0
2034,1,41,1981,5,2,2,0,,1,1,1,7,5,10,8,33.0,265,2008,4,0,0
2035,1,52,1970,2,1,1,1,3.0,1,1,1,6,6,12,8,42.0,272,2013,4,0,0
2036,2,40,1982,6,1,1,3,10.0,1,1,3,15,3,6,8,46.0,80,2000,4,0,0
2037,2,40,1982,5,1,1,2,16.0,1,1,1,8,1,12,2,50.0,436,2000,4,0,0
2038,1,45,1977,5,2,2,0,,1,1,1,1,2,8,1,46.0,80,2012,4,0,0
2039,2,59,1963,3,1,2,0,,1,1,2,13,7,7,8,27.0,369,2015,4,0,0
2040,2,38,1984,6,1,2,0,,1,1,1,6,2,5,2,33.0,511,2013,4,0,0
2041,1,44,1978,4,1,1,3,6.0,1,1,1,16,2,4,2,26.0,349,2009,4,0,0
2042,2,57,1965,5,1,1,2,9.0,1,1,3,15,7,8,8,33.0,253,2001,2,0,0
2043,2,35,1987,6,1,1,3,6.0,1,1,4,2,2,9,2,52.0,418,2017,4,0,0
2044,2,54,1968,5,1,1,3,14.0,1,1,1,16,4,1,8,42.0,231,1992,4,0,0
2045,2,42,1980,6,1,1,2,15.0,1,1,1,17,3,5,8,48.0,502,2000,4,0,0
2046,1,56,1966,4,1,1,3,9.0,1,1,2,13,5,1,3,29.0,223,2018,3,0,0
2047,1,39,1983,5,1,2,0,,1,1,2,5,5,5,3,38.0,393,2012,4,0,0
2048,1,46,1976,7,1,1,2,12.0,1,1,1,12,4,10,8,45.0,379,2000,4,0,0
2049,1,33,1989,5,1,1,1,3.0,1,1,1,15,4,9,3,32.0,361,2007,4,0,0
2050,1,46,1976,5,1,1,1,11.0,1,1,2,14,6,2,8,38.0,730,2006,2,0,0
2051,2,34,1988,5,1,2,0,,1,1,1,8,5,9,8,48.0,448,2020,2,0,0
2052,1,45,1977,5,1,1,1,14.0,1,1,1,13,4,1,8,48.0,526,2009,3,0,0
2053,1,52,1970,6,1,2,0,,1,1,1,7,7,1,3,44.0,300,2003,3,0,0
2054,2,38,1984,5,1,2,0,,1,1,1,5,1,11,8,40.0,543,2002,4,0,0
2055,1,38,1984,6,1,2,0,,1,1,4,12,6,1,8,41.0,387,2008,3,0,0
2056,1,33,1989,5,2,2,0,,1,1,1,8,2,4,8,31.0,415,2007,4,0,0
2057,2,50,1972,5,1,1,3,6.0,1,1,1,4,3,2,3,55.0,489,2015,3,0,0
2058,1,44,1978,5,1,2,0,,1,1,4,12,1,7,1,30.0,310,1998,3,0,0
2059,1,41,1981,5,1,2,0,,1,1,1,6,4,7,3,50.0,306,2001,3,0,0
2060,1,22,2000,6,1,2,0,,1,1,1,10,6,11,8,25.0,343,2018,4,0,0
2061,2,25,1997,5,2,2,0,,1,1,1,7,3,12,8,38.0,311,2015,3,0,0
2062,1,21,2001,4,2,2,0,,1,1,2,16,5,9,8,43.0,456,2019,2,0,0
2063,1,55,1967,5,1,1,1,5.0,1,1,2,15,3,6,2,34.0,362,1995,4,0,0
2064,1,55,1967,5,1,1,1,12.0,1,1,2,9,6,1,2,28.0,644,1997,4,0,0
2065,1,23,1999,6,2,2,0,,1,1,1,13,7,12,2,33.0,976,2017,4,0,0
2066,2,22,2000,4,2,2,0,,1,1,1,4,6,7,3,38.0,349,2019,4,0,0
2067,1,52,1970,3,1,1,1,16.0,1,1,1,17,3,3,8,41.0,418,2021,4,0,0
2068,2,41,1981,5,1,1,3,0.0,1,1,4,4,6,7,8,39.0,555,1999,4,0,0
2069,1,33,1989,3,1,1,3,0.0,1,1,1,15,1,5,3,41.0,379,2007,3,0,0
2070,1,45,1977,7,2,2,0,,1,1,2,15,7,5,2,43.0,252,2002,3,0,0
2071,2,30,1992,5,2,2,0,,1,1,2,4,6,6,8,45.0,741,2010,4,0,0
2072,1,28,1994,5,1,1,3,5.0,1,1,1,1,5,10,8,36.0,590,2019,4,0,0
2073,1,35,1987,4,1,1,3,6.0,1,1,1,13,5,2,8,43.0,454,2005,4,0,0
2074,2,56,1966,5,1,2,0,,1,1,1,15,2,12,8,31.0,596,2003,4,0,0
2075,1,51,1971,7,1,1,1,4.0,1,1,1,13,4,1,3,27.0,595,2017,4,0,0
2076,1,28,1994,5,1,1,1,15.0,1,1,5,1,1,2,1,36.0,545,2022,2,1,1
2077,2,43,1979,2,1,1,3,12.0,1,1,1,11,3,9,8,65.0,262,2011,2,0,0
2078,1,56,1966,4,1,1,3,5.0,1,1,5,7,5,2,3,40.0,316,2016,4,0,0
2079,1,59,1963,7,1,1,1,11.0,1,1,1,16,3,10,1,47.0,654,2001,4,0,0
2080,1,51,1971,7,1,2,0,,1,1,1,14,6,9,3,49.0,565,2008,3,0,0
2081,1,26,1996,4,2,2,0,,1,1,4,14,6,6,8,38.0,362,2014,2,0,0
2082,1,30,1992,5,2,2,0,,1,1,3,7,4,6,8,52.0,724,2010,3,0,0
2083,2,29,1993,3,2,2,0,,1,1,1,6,3,12,1,44.0,378,2011,4,0,0
2084,1,27,1995,5,1,1,1,12.0,1,1,2,14,3,10,8,49.0,608,2013,4,0,0
2085,2,28,1994,3,2,2,0,,1,1,4,2,4,8,1,42.0,490,2012,4,0,0
2086,1,33,1989,6,1,2,0,,1,1,2,2,6,2,8,42.0,819,2007,4,0,0
2087,1,43,1979,6,1,1,1,13.0,1,1,2,2,1,8,2,51.0,840,2022,4,1,1
2088,1,36,1986,4,2,2,0,,1,1,1,9,4,1,3,36.0,496,2016,4,0,0
2089,2,37,1985,5,1,1,2,18.0,1,1,1,2,4,4,8,43.0,390,2013,4,0,0
2090,1,30,1992,3,1,1,3,7.0,1,1,2,10,3,9,8,41.0,366,2010,3,0,0
2091,1,27,1995,5,2,2,0,,1,1,1,3,2,5,8,41.0,295,2014,3,0,0
2092,2,60,1962,3,1,1,3,4.0,1,1,1,16,6,12,3,46.0,184,1998,4,0,0
2093,2,44,1978,4,2,2,0,,1,1,1,8,4,12,8,43.0,554,2002,3,0,0
2094,1,30,1992,7,1,2,0,,1,1,1,2,5,2,2,40.0,321,2010,1,0,0
2095,2,53,1969,2,1,1,1,7.0,1,1,1,12,1,11,8,54.0,407,2022,4,1,1
2096,1,54,1968,6,1,2,0,,1,1,1,6,2,11,8,43.0,512,2005,4,0,0
2097,1,59,1963,3,1,1,3,11.0,1,1,1,5,2,2,8,35.0,445,2001,3,0,0
2098,1,27,1995,5,2,2,0,,1,1,1,12,3,5,3,40.0,390,2017,4,0,0
2099,1,46,1976,5,2,2,0,,1,1,3,17,6,12,2,40.0,817,1997,3,0,0
2100,1,60,1962,6,1,1,3,18.0,1,1,2,17,5,1,8,36.0,573,2016,2,0,0
2101,2,53,1969,4,1,1,1,16.0,1,1,1,8,7,1,2,37.0,804,2009,4,0,0
2102,1,30,1992,4,1,1,2,7.0,1,1,1,15,3,7,1,39.0,357,2010,3,0,0
2103,2,56,1966,5,1,1,1,18.0,1,1,1,4,6,12,8,44.0,559,1999,4,0,0
2104,2,37,1985,5,1,2,0,,1,1,2,15,2,4,8,31.0,389,2015,4,0,0
2105,2,40,1982,5,1,1,2,17.0,1,1,2,17,6,10,1,45.0,303,2011,4,0,0
2106,2,43,1979,2,1,1,1,12.0,1,1,2,9,5,9,8,38.0,928,1997,3,0,0
2107,2,51,1971,4,1,1,2,8.0,1,1,2,9,1,2,8,31.0,278,2012,4,0,0
2108,2,25,1997,6,2,2,0,,1,1,1,10,5,4,8,44.0,80,2015,4,0,0
2109,1,42,1980,5,1,1,2,14.0,1,1,1,2,4,8,2,43.0,250,2010,3,0,0
2110,1,53,1969,5,1,1,2,12.0,1,1,1,15,1,6,8,45.0,85,2020,3,0,0
2111,1,42,1980,4,1,2,0,,1,1,1,13,6,3,8,49.0,260,2006,3,0,0
2112,1,31,1991,4,2,2,0,,1,1,1,15,4,3,8,55.0,284,2011,4,0,0
2113,1,23,1999,6,2,2,0,,1,1,2,2,5,7,1,41.0,469,2017,4,0,0
2114,2,42,1980,5,1,1,1,1.0,1,1,1,14,5,10,3,38.0,98,1998,4,0,0
2115,1,49,1973,3,1,2,0,,1,1,2,7,1,5,1,39.0,584,1998,3,0,0
2116,2,42,1980,6,1,1,1,8.0,1,1,1,14,3,12,8,37.0,85,2013,3,0,0
2117,1,60,1962,5,1,1,2,15.0,1,1,1,17,5,9,2,36.0,378,2006,4,0,0
2118,1,45,1977,5,1,1,1,1.0,1,1,2,15,3,5,8,40.0,330,2000,1,0,0
2119,1,41,1981,5,2,2,0,,1,1,1,16,7,9,8,28.0,606,2020,4,0,0
2120,1,23,1999,5,2,2,0,,1,1,1,2,3,6,2,47.0,440,2019,3,0,0
2121,1,43,1979,5,1,2,0,,1,1,1,6,4,10,3,43.0,623,2005,4,0,0
2122,1,27,1995,5,2,2,0,,1,1,2,5,4,12,8,52.0,354,2013,3,0,0
2123,1,49,1973,5,1,1,2,8.0,1,1,1,9,1,10,1,33.0,382,1994,4,0,0
2124,1,27,1995,4,2,2,0,,1,1,4,17,6,2,8,52.0,516,2013,4,0,0
2125,1,57,1965,6,1,1,1,3.0,1,1,5,12,1,1,3,48.0,624,2000,3,0,0
2126,1,33,1989,5,2,2,0,,1,1,3,10,4,10,1,33.0,562,2007,4,0,0
2127,1,38,1984,5,1,2,0,,1,1,1,14,7,11,8,31.0,458,2002,3,0,0
2128,1,26,1996,5,2,2,0,,1,1,2,3,7,7,8,43.0,426,2014,4,0,0
2129,1,29,1993,5,1,1,2,6.0,1,1,1,12,2,3,8,45.0,389,2011,4,0,0
2130,1,57,1965,5,1,2,0,,1,1,3,9,3,11,8,46.0,483,2011,4,0,0
2131,1,32,1990,5,1,1,3,13.0,1,1,1,4,4,6,2,35.0,848,2008,4,0,0
2132,2,41,1981,6,1,1,1,3.0,1,1,1,11,5,4,8,59.0,344,2000,3,0,0
2133,2,60,1962,6,2,2,0,,1,1,1,15,2,5,3,31.0,373,1998,4,0,0
2134,2,45,1977,6,2,2,0,,1,1,3,15,4,4,8,50.0,315,2021,4,0,0
2135,1,22,2000,4,2,2,0,,1,1,3,15,6,4,2,26.0,460,2022,3,1,1
2136,1,35,1987,5,1,2,0,,1,1,1,14,6,4,2,34.0,88,2022,3,1,1
2137,1,36,1986,5,1,2,0,,1,1,1,8,6,9,8,47.0,445,2004,3,0,0
2138,2,32,1990,2,2,2,0,,1,1,2,1,7,1,2,54.0,515,2016,4,0,0
2139,2,30,1992,5,1,1,1,5.0,1,1,3,17,7,5,3,49.0,332,2010,4,0,0
2140,2,41,1981,5,1,1,3,7.0,1,1,2,8,4,3,8,39.0,462,2002,3,0,0
2141,2,36,1986,4,1,1,1,19.0,1,1,1,11,7,8,3,31.0,919,2010,3,0,0
2142,1,32,1990,4,2,2,0,,1,1,2,1,4,12,8,50.0,528,2008,4,0,0
2143,2,37,1985,4,2,2,0,,1,1,3,16,5,10,2,39.0,99,2010,4,0,0
2144,2,34,1988,5,2,2,0,,1,1,1,16,7,3,2,52.0,178,2020,3,0,0
2145,1,30,1992,5,2,2,0,,1,1,1,16,1,7,2,49.0,400,2019,4,0,0
2146,2,39,1983,5,1,2,0,,1,1,1,3,7,1,3,44.0,288,2001,3,0,0
2147,1,58,1964,4,1,2,0,,1,1,1,15,6,5,2,34.0,468,2010,4,0,0
2148,2,41,1981,4,1,1,3,10.0,1,1,2,11,7,4,8,34.0,388,1999,3,0,0
2149,2,44,1978,6,1,1,3,15.0,1,1,1,3,6,7,3,45.0,635,2021,4,0,0
2150,1,60,1962,3,1,1,2,0.0,1,1,1,10,2,5,1,41.0,276,2019,2,0,0
2151,2,45,1977,5,1,1,2,6.0,1,1,1,9,3,9,1,55.0,429,1995,4,0,0
2152,1,29,1993,5,2,2,0,,1,1,4,11,1,7,8,45.0,541,2017,4,0,0
2153,2,36,1986,5,1,1,2,4.0,1,1,3,2,5,12,8,45.0,449,2004,4,0,0
2154,2,40,1982,6,1,1,2,17.0,1,1,1,10,4,1,8,53.0,455,2011,4,0,0
2155,2,39,1983,5,2,2,0,,1,1,2,12,4,12,1,35.0,80,2006,1,0,0
2156,2,26,1996,7,2,2,0,,1,1,1,13,6,10,8,45.0,459,2018,3,0,0
2157,1,25,1997,6,1,2,0,,1,1,3,14,6,9,1,34.0,462,2015,3,0,0
2158,1,34,1988,4,2,2,0,,1,1,2,11,1,10,8,48.0,629,2006,4,0,0
2159,1,57,1965,4,1,2,0,,1,1,1,12,7,1,8,53.0,626,2005,3,0,0
2160,1,49,1973,5,1,1,2,7.0,1,1,5,2,3,3,8,42.0,462,2006,3,0,0
2161,1,54,1968,5,1,1,1,12.0,1,1,1,14,6,1,2,27.0,492,1993,4,0,0
2162,1,27,1995,5,2,2,0,,1,1,2,7,5,10,3,49.0,707,2013,2,0,0
2163,1,37,1985,4,1,1,1,0.0,1,1,1,10,4,5,8,53.0,666,2003,4,0,0
2164,1,44,1978,4,1,1,1,17.0,1,1,2,10,2,5,8,34.0,561,2000,4,0,0
2165,2,38,1984,5,1,1,1,13.0,1,1,1,17,2,8,2,35.0,742,2008,4,0,0
2166,1,37,1985,5,1,1,3,19.0,1,1,1,6,6,6,8,48.0,342,2013,4,0,0
2167,2,35,1987,5,2,2,0,,1,1,1,7,3,8,8,33.0,225,2011,4,0,0
2168,1,23,1999,7,2,2,0,,1,1,5,13,2,12,3,32.0,430,2017,4,0,0
2169,1,55,1967,4,1,1,3,17.0,1,1,1,11,1,4,3,33.0,413,2012,4,0,0
2170,1,58,1964,5,1,1,2,13.0,1,1,2,6,6,11,2,37.0,89,2002,3,0,0
2171,1,24,1998,7,1,1,2,5.0,1,1,1,6,3,7,8,46.0,291,2018,1,0,0
2172,1,37,1985,5,2,2,0,,1,1,3,15,3,5,3,42.0,448,2011,4,0,0
2173,1,41,1981,5,2,2,0,,1,1,1,15,3,12,8,48.0,392,1999,3,0,0
2174,1,52,1970,5,2,2,0,,1,1,1,3,5,6,8,45.0,273,2005,4,0,0
2175,1,60,1962,3,1,1,2,2.0,1,1,4,7,4,2,8,51.0,469,1997,4,0,0
2176,2,37,1985,6,1,1,2,19.0,1,1,1,14,4,4,8,49.0,452,2014,3,0,0
2177,1,50,1972,5,1,1,2,5.0,1,1,1,3,2,11,1,32.0,536,1999,3,0,0
2178,2,58,1964,5,1,1,2,0.0,1,1,4,4,3,7,2,38.0,331,1992,3,0,0
2179,1,54,1968,5,1,1,2,17.0,1,1,1,3,7,7,3,51.0,626,1994,4,0,0
2180,2,32,1990,5,1,1,1,1.0,1,1,1,9,4,9,8,44.0,227,2008,4,0,0
2181,2,53,1969,4,1,2,0,,1,1,1,8,7,3,1,36.0,272,2001,4,0,0
2182,2,37,1985,5,2,2,0,,1,1,3,6,6,2,3,37.0,763,2003,4,0,0
2183,2,21,2001,5,1,1,2,7.0,1,1,4,3,5,6,8,47.0,206,2019,1,0,0
2184,1,51,1971,2,1,2,0,,1,1,2,11,4,12,8,38.0,303,1992,4,0,0
2185,1,54,1968,5,1,2,0,,1,1,2,14,6,2,8,50.0,210,2021,3,0,0
2186,1,34,1988,6,1,1,1,11.0,1,1,1,4,1,9,3,39.0,264,2006,2,0,0
2187,2,39,1983,5,2,2,0,,1,1,1,12,4,12,2,52.0,389,2001,2,0,0
2188,2,35,1987,5,1,1,3,7.0,1,1,1,14,5,2,8,50.0,587,2005,4,0,0
2189,1,25,1997,5,1,1,1,7.0,1,1,1,10,1,2,3,36.0,393,2017,3,0,0
2190,2,60,1962,6,2,2,0,,1,1,1,10,2,11,3,47.0,351,2004,4,0,0
2191,1,21,2001,5,2,2,0,,1,1,2,3,1,2,8,29.0,200,2019,3,0,0
2192,2,43,1979,6,1,1,1,8.0,1,1,1,17,4,9,3,41.0,270,2019,3,0,0
2193,2,21,2001,3,1,1,2,6.0,1,1,1,17,4,10,2,40.0,139,2022,1,1,1
2194,1,48,1974,6,1,1,1,2.0,1,1,1,13,4,4,1,27.0,578,1993,4,0,0
2195,2,57,1965,6,1,2,0,,1,1,1,16,1,4,8,26.0,493,2013,4,0,0
2196,2,46,1976,5,1,1,1,6.0,1,1,1,11,4,7,3,50.0,438,2008,4,0,0
2197,1,45,1977,5,2,2,0,,1,1,1,12,7,7,8,40.0,449,2014,4,0,0
2198,1,54,1968,4,1,2,0,,1,1,1,15,1,11,8,41.0,619,1995,4,0,0
2199,1,59,1963,5,1,1,1,18.0,1,1,1,1,6,8,8,38.0,463,1995,4,0,0
2200,2,55,1967,4,1,1,1,17.0,1,1,2,4,2,12,3,50.0,684,2002,4,0,0
2201,1,30,1992,2,2,2,0,,1,1,3,4,1,3,8,28.0,253,2010,4,0,0
2202,2,43,1979,7,1,1,1,5.0,1,1,2,11,1,4,8,47.0,339,2018,2,0,0
2203,2,53,1969,4,1,1,1,1.0,1,1,2,5,1,3,2,56.0,355,1992,4,0,0
2204,1,32,1990,5,1,1,1,11.0,1,1,4,7,3,8,8,34.0,576,2009,3,0,0
2205,1,48,1974,5,2,2,0,,1,1,1,9,4,1,2,32.0,163,2009,3,0,0
2206,2,21,2001,5,2,2,0,,1,1,2,13,5,11,2,43.0,757,2019,4,0,0
2207,2,56,1966,5,1,1,2,12.0,1,1,1,9,1,10,8,45.0,477,1995,4,0,0
2208,1,45,1977,5,1,2,0,,1,1,1,1,5,12,8,30.0,773,2016,1,0,0
2209,1,50,1972,5,1,2,0,,1,1,1,12,6,12,8,37.0,377,1996,4,0,0
2210,1,54,1968,7,1,2,0,,1,1,1,8,1,1,1,52.0,343,2000,4,0,0
