pkey,gender,age,birth_year,education,has_spouse_raw,has_child_raw,num_children,youngest_child_age,emp_status,work_style,contract_type,industry,firm_size,occupation,position,weekly_hours,annual_income,current_job_start_year,intention,ev_quit,ev_started_job
1897,2,54,1969,5,1,2,0,,1,1,1,6,2,1,3,24.0,295,2010,4,0,0
1898,1,48,1975,3,1,1,1,4.0,1,1,1,14,4,3,3,34.0,236,2018,3,0,0
1899,1,48,1975,7,1,1,1,17.0,1,1,1,2,3,2,3,48.0,706,2010,3,0,0
1900,1,49,1974,5,1,2,0,,1,1,4,8,6,3,8,36.0,568,2020,4,0,0
1901,2,45,1978,5,1,1,2,14.0,1,1,1,4,1,4,8,46.0,229,1996,4,0,0
1902,1,31,1992,5,1,2,0,,1,1,1,13,7,11,8,40.0,378,2010,4,0,0
1903,2,33,1990,6,1,1,2,14.0,1,1,1,10,2,5,8,26.0,580,2014,2,0,0
1904,1,51,1972,5,1,2,0,,1,1,1,12,3,10,3,40.0,275,1994,1,0,0
1905,2,46,1977,7,1,1,2,3.0,1,1,1,2,3,10,2,50.0,650,2000,4,0,0
1906,1,31,1992,4,1,2,0,,1,1,2,8,7,12,3,42.0,622,2023,2,1,1
1907,1,57,1966,5,1,2,0,,1,1,2,1,6,7,2,49.0,616,2017,2,0,0
1908,1,61,1962,6,1,1,1,7.0,1,1,3,6,1,11,8,41.0,463,2020,4,0,0
1909,2,47,1976,5,1,1,3,9.0,1,1,1,17,6,6,3,50.0,702,1994,4,0,0
1910,2,31,1992,5,2,2,0,,1,1,2,13,5,8,8,42.0,289,2013,3,0,0
1911,1,59,1964,7,1,2,0,,1,1,4,2,1,10,2,27.0,869,2004,3,0,0
1912,1,31,1992,3,2,2,0,,1,1,3,7,6,2,3,32.0,495,2010,4,0,0
1913,2,39,1984,5,1,2,0,,1,1,4,15,1,1,3,49.0,597,2011,2,0,0
1914,1,56,1967,6,1,1,2,5.0,1,1,1,3,3,2,2,34.0,384,2023,1,1,1
1915,1,42,1981,6,2,2,0,,1,1,5,13,2,9,8,40.0,486,1999,3,0,0
1916,1,31,1992,7,1,2,0,,1,1,3,6,1,6,1,43.0,646,2010,4,0,0
1917,2,25,1998,6,2,2,0,,1,1,2,9,4,4,8,39.0,288,2021,2,0,0
1918,2,36,1987,3,2,2,0,,1,1,2,15,5,10,2,36.0,225,2011,1,0,0
1919,2,48,1975,6,2,2,0,,1,1,5,12,4,1,2,44.0,430,2006,3,0,0
1920,2,50,1973,5,1,1,1,9.0,1,1,1,5,3,3,8,39.0,567,1995,2,0,0
1921,1,30,1993,5,2,2,0,,1,1,2,1,4,6,2,47.0,126,2023,4,1,1
1922,1,28,1995,5,2,2,0,,1,1,2,4,2,11,8,31.0,306,2013,4,0,0
1923,1,50,1973,6,1,1,3,7.0,1,1,2,8,1,9,8,36.0,720,2016,3,0,0
1924,1,28,1995,5,2,2,0,,1,1,2,3,2,9,3,54.0,205,2013,1,0,0
1925,1,24,1999,6,2,2,0,,1,1,1,15,1,9,8,53.0,645,2017,4,0,0
1926,1,41,1982,4,1,2,0,,1,1,1,1,6,4,8,39.0,218,2006,4,0,0
1927,1,44,1979,4,1,1,1,8.0,1,1,1,10,5,6,1,31.0,244,2002,4,0,0
1928,2,31,1992,5,1,1,3,9.0,1,1,2,17,2,11,8,49.0,482,2018,3,0,0
1929,1,30,1993,2,2,2,0,,1,1,2,6,4,9,8,59.0,698,2019,4,0,0
1930,1,31,1992,5,2,2,0,,1,1,3,10,4,8,3,29.0,316,2010,3,0,0
1931,2,35,1988,4,2,2,0,,1,1,2,2,1,1,8,47.0,123,2013,4,0,0
1932,2,22,2001,5,1,2,0,,1,1,1,13,7,9,8,44.0,149,2022,4,0,0
1933,2,22,2001,3,2,2,0,,1,1,1,17,7,5,2,33.0,628,2019,4,0,0
1934,2,36,1987,4,1,1,2,0.0,1,1,2,14,6,5,8,48.0,185,2005,3,0,0
1935,2,22,2001,5,2,2,0,,1,1,4,3,6,9,1,32.0,662,2019,3,0,0
1936,1,34,1989,5,2,2,0,,1,1,2,6,4,5,8,37.0,502,2008,4,0,0
1937,1,45,1978,4,2,2,0,,1,1,4,13,6,7,3,38.0,478,2004,4,0,0
1938,2,23,2000,4,2,2,0,,1,1,5,14,4,1,2,31.0,450,2018,4,0,0
1939,1,46,1977,4,1,2,0,,1,1,1,7,2,3,8,40.0,315,2013,3,0,0
1940,1,46,1977,5,2,2,0,,1,1,2,17,2,7,8,31.0,353,2023,2,1,1
1941,1,44,1979,4,2,2,0,,1,1,1,4,6,12,8,36.0,218,2007,3,0,0
1942,1,47,1976,5,1,2,0,,1,1,1,13,4,10,8,51.0,616,1994,2,0,0
1943,1,54,1969,5,1,1,3,15.0,1,1,1,9,6,6,1,46.0,212,2018,4,0,0
1944,1,24,1999,5,2,2,0,,1,1,1,13,2,12,2,45.0,585,2017,1,0,0
1945,2,28,1995,5,2,2,0,,1,1,1,11,4,4,2,48.0,234,2013,3,0,0
1946,2,34,1989,4,1,1,3,10.0,1,1,2,8,1,11,3,52.0,394,2022,4,0,0
1947,1,49,1974,6,1,1,1,15.0,1,1,1,14,2,5,1,27.0,325,1999,4,0,0
1948,2,56,1967,5,1,1,2,18.0,1,1,1,15,1,2,2,42.0,961,2010,4,0,0
1949,1,58,1965,4,1,1,1,7.0,1,1,1,14,2,1,2,32.0,377,2003,4,0,0
1950,2,45,1978,6,2,2,0,,1,1,1,2,5,12,1,34.0,273,1996,4,0,0
1951,2,38,1985,5,2,2,0,,1,1,3,8,1,8,8,30.0,376,2004,3,0,0
1952,1,38,1985,5,1,1,3,14.0,1,1,1,13,2,2,8,57.0,134,2003,3,0,0
1953,2,24,1999,6,1,1,1,14.0,1,1,1,15,5,12,8,25.0,361,2017,4,0,0
1954,2,40,1983,3,1,2,0,,1,1,5,7,2,1,8,41.0,870,2023,3,1,1
1955,2,42,1981,6,1,2,0,,1,1,3,13,4,5,3,54.0,527,2017,4,0,0
1956,2,30,1993,5,2,2,0,,1,1,2,10,7,9,2,39.0,688,2011,4,0,0
1957,2,52,1971,5,1,2,0,,1,1,2,4,6,1,3,19.0,301,2011,3,0,0
1958,1,54,1969,4,1,2,0,,1,1,1,16,1,11,3,58.0,379,2007,4,0,0
1959,2,34,1989,3,1,2,0,,1,1,2,8,2,9,1,56.0,519,2007,3,0,0
1960,2,58,1965,6,1,1,3,11.0,1,1,1,11,5,12,8,32.0,341,1998,3,0,0
1961,2,26,1997,3,2,2,0,,1,1,1,5,3,11,2,49.0,615,2015,4,0,0
1962,1,58,1965,4,1,1,1,4.0,1,1,1,1,3,10,3,43.0,608,1992,4,0,0
1963,2,52,1971,5,1,1,3,3.0,1,1,2,8,4,3,3,29.0,629,2019,2,0,0
1964,1,30,1993,5,2,2,0,,1,1,1,13,5,3,8,48.0,352,2011,3,0,0
1965,2,48,1975,4,1,1,1,8.0,1,1,1,6,4,3,8,36.0,686,2000,2,0,0
1966,1,34,1989,6,1,1,1,6.0,1,1,1,16,1,2,8,41.0,491,2007,1,0,0
1967,2,53,1970,5,1,1,3,0.0,1,1,2,13,1,8,3,46.0,407,2009,4,0,0
1968,2,28,1995,6,2,2,0,,1,1,1,11,1,1,8,44.0,570,2013,3,0,0
1969,1,31,1992,3,2,2,0,,1,1,1,14,2,6,3,45.0,192,2010,4,0,0
1970,1,34,1989,2,1,1,1,11.0,1,1,1,15,6,7,3,31.0,125,2010,3,0,0
1971,1,29,1994,5,1,1,2,14.0,1,1,2,13,7,7,8,18.0,275,2014,4,0,0
1972,2,35,1988,4,1,1,2,6.0,1,1,1,15,4,6,2,34.0,475,2006,4,0,0
1973,2,46,1977,5,1,1,2,0.0,1,1,4,13,1,3,2,47.0,676,2021,4,0,0
1974,1,47,1976,2,2,2,0,,1,1,1,15,1,2,2,30.0,283,1999,3,0,0
1975,1,44,1979,5,1,2,0,,1,1,1,2,6,12,3,39.0,646,1997,4,0,0
1976,1,29,1994,6,1,1,1,9.0,1,1,1,6,3,6,1,42.0,494,2015,4,0,0
1977,1,30,1993,6,2,2,0,,1,1,1,16,7,8,1,39.0,461,2015,3,0,0
1978,2,58,1965,7,1,2,0,,1,1,1,9,4,7,8,51.0,275,2006,4,0,0
1979,2,32,1991,6,1,2,0,,1,1,1,1,7,5,8,36.0,739,2009,4,0,0
1980,1,26,1997,5,1,2,0,,1,1,4,15,1,9,8,39.0,416,2018,3,0,0
1981,2,40,1983,5,1,1,2,8.0,1,1,1,12,7,5,8,42.0,189,2009,3,0,0
1982,1,22,2001,6,2,2,0,,1,1,1,16,4,5,8,41.0,859,2019,4,0,0
1983,2,35,1988,6,1,1,3,2.0,1,1,1,1,4,10,3,28.0,743,2023,3,1,1
1984,1,56,1967,7,1,1,2,8.0,1,1,1,3,4,4,2,52.0,540,1995,4,0,0
1985,2,32,1991,5,2,2,0,,1,1,1,9,3,9,8,48.0,687,2019,4,0,0
1986,2,50,1973,4,1,2,0,,1,1,1,4,5,8,8,33.0,476,2017,3,0,0
1987,1,41,1982,6,1,1,1,4.0,1,1,1,9,6,1,8,44.0,561,2017,4,0,0
1988,2,36,1987,6,1,1,2,11.0,1,1,1,6,6,9,1,37.0,424,2005,3,0,0
1989,2,48,1975,5,1,2,0,,1,1,4,4,7,10,8,47.0,641,1994,4,0,0
1990,1,45,1978,6,1,1,3,9.0,1,1,2,14,3,4,3,52.0,422,2010,3,0,0
1991,1,34,1989,5,1,1,1,15.0,1,1,4,1,6,11,2,27.0,500,2023,4,1,1
1992,2,30,1993,6,1,1,2,19.0,1,1,1,15,7,1,3,54.0,483,2011,4,0,0
1993,1,58,1965,3,1,1,3,11.0,1,1,3,3,1,3,2,53.0,439,1995,4,0,0
1994,1,28,1995,6,2,2,0,,1,1,1,10,4,12,2,32.0,588,2013,4,0,0
1995,1,60,1963,3,1,1,1,15.0,1,1,1,17,5,11,3,21.0,585,2008,4,0,0
1996,2,40,1983,5,1,1,3,6.0,1,1,3,2,4,10,8,40.0,489,2001,3,0,0
1997,1,61,1962,3,1,1,3,5.0,1,1,1,16,1,8,3,43.0,581,1993,3,0,0
1998,1,36,1987,5,1,1,1,10.0,1,1,1,6,5,3,1,32.0,802,2005,4,0,0
1999,2,44,1979,4,1,1,1,8.0,1,1,3,13,3,6,2,33.0,576,2007,4,0,0
2000,1,46,1977,7,2,2,0,,1,1,2,15,5,7,2,45.0,374,2014,4,0,0
2001,2,35,1988,5,2,2,0,,1,1,1,4,1,2,8,40.0,578,2010,4,0,0
2002,1,30,1993,6,1,2,0,,1,1,1,6,1,8,8,34.0,656,2011,4,0,0
2003,2,42,1981,4,2,2,0,,1,1,1,15,5,2,8,46.0,288,1999,3,0,0
2004,2,48,1975,2,1,1,2,0.0,1,1,5,2,7,2,8,41.0,757,2000,4,0,0
2005,1,32,1991,5,2,2,0,,1,1,1,2,5,3,8,56.0,312,2009,4,0,0
2006,2,52,1971,5,2,2,0,,1,1,1,6,7,3,8,58.0,477,2023,2,1,1
2007,1,47,1976,5,1,2,0,,1,1,1,11,6,1,3,42.0,535,2007,2,0,0
2008,1,28,1995,6,2,2,0,,1,1,4,14,2,12,8,39.0,447,2013,1,0,0
2009,1,59,1964,6,1,1,3,10.0,1,1,2,10,1,10,8,41.0,232,2002,3,0,0
2010,2,23,2000,5,2,2,0,,1,1,1,9,4,7,2,35.0,597,2018,4,0,0
2011,1,48,1975,7,1,1,1,9.0,1,1,4,15,5,5,8,44.0,180,2012,1,0,0
2012,1,39,1984,5,1,2,0,,1,1,1,3,6,3,8,33.0,155,2015,3,0,0
2013,1,48,1975,5,1,1,3,10.0,1,1,4,16,4,12,2,42.0,663,2016,4,0,0
2014,1,52,1971,5,1,1,3,9.0,1,1,1,6,7,10,8,34.0,821,2013,3,0,0
2015,1,49,1974,2,2,2,0,,1,1,1,5,6,10,1,34.0,241,1992,4,0,0
2016,1,48,1975,4,1,1,2,13.0,1,1,1,17,5,6,8,36.0,613,1993,3,0,0
2017,1,55,1968,5,1,2,0,,1,1,5,11,4,1,8,36.0,580,2017,4,0,0
2018,1,50,1973,5,1,1,1,8.0,1,1,4,8,1,8,3,43.0,455,2005,4,0,0
2019,2,54,1969,5,1,2,0,,1,1,1,6,6,6,2,43.0,688,1993,2,0,0
2020,1,38,1985,5,2,2,0,,1,1,1,8,5,4,8,40.0,348,2003,4,0,0
2021,2,30,1993,4,2,2,0,,1,1,1,14,7,4,8,42.0,541,2011,4,0,0
2022,1,31,1992,4,1,1,2,18.0,1,1,1,3,1,1,2,44.0,211,2010,4,0,0
2023,1,46,1977,6,1,1,3,4.0,1,1,1,3,2,11,3,33.0,235,2012,3,0,0
2024,1,43,1980,5,1,1,1,16.0,1,1,1,6,5,2,8,41.0,528,1998,1,0,0
2025,1,25,1998,4,1,1,1,14.0,1,1,2,9,4,10,8,38.0,546,2019,4,0,0
2026,1,30,1993,5,2,2,0,,1,1,2,14,5,12,1,34.0,400,2011,3,0,0
2027,2,60,1963,5,1,2,0,,1,1,4,4,4,1,8,47.0,722,1995,4,0,0
2028,1,51,1972,5,1,2,0,,1,1,1,14,5,8,2,55.0,824,2014,4,0,0
2029,1,52,1971,7,1,1,3,0.0,1,1,1,16,5,1,8,49.0,449,2006,3,0,0
2030,2,29,1994,5,1,1,1,5.0,1,1,1,8,2,10,2,47.0,153,2012,4,0,0
2031,1,24,1999,5,2,2,0,,1,1,1,17,6,7,2,43.0,388,2017,3,0,0
2032,1,33,1990,5,1,1,3,1.0,1,1,2,16,4,1,3,42.0,262,2012,1,0,0
2033,1,56,1967,5,1,1,3,12.0,1,1,2,14,5,10,8,43.0,542,2019,3,0,0
2034,1,42,1981,5,2,2,0,,1,1,1,7,5,10,8,44.0,246,2008,4,0,0
2035,1,53,1970,2,1,1,2,12.0,1,1,1,6,6,12,2,49.0,284,2013,3,0,0
2036,2,41,1982,6,1,1,1,15.0,1,1,3,15,3,6,1,38.0,85,2000,4,0,0
2037,2,41,1982,5,1,1,3,7.0,1,1,1,8,1,12,2,41.0,451,2000,4,0,0
2038,1,46,1977,5,2,2,0,,1,1,1,1,2,8,8,49.0,80,2012,3,0,0
2039,2,60,1963,3,1,2,0,,1,1,2,13,7,7,3,35.0,368,2015,4,0,0
2040,2,39,1984,6,1,2,0,,1,1,1,6,2,5,8,36.0,509,2013,4,0,0
2041,1,45,1978,4,1,1,2,0.0,1,1,1,16,2,4,8,36.0,360,2009,3,0,0
2042,2,58,1965,5,1,1,1,9.0,1,1,3,15,7,8,2,37.0,275,2001,4,0,0
2043,2,36,1987,6,1,1,2,3.0,1,1,4,2,2,9,2,48.0,359,2023,2,1,1
2044,2,55,1968,5,1,1,1,8.0,1,1,1,16,4,1,8,55.0,229,1992,3,0,0
2045,2,43,1980,6,1,1,1,6.0,1,1,1,17,3,5,8,34.0,555,2000,3,0,0
2046,1,57,1966,4,1,1,2,2.0,1,1,2,13,5,1,2,28.0,209,2018,4,0,0
2047,1,40,1983,5,1,2,0,,1,1,2,5,5,5,2,36.0,410,2012,4,0,0
2048,1,47,1976,7,1,1,3,3.0,1,1,1,12,4,10,8,41.0,323,2000,4,0,0
2049,1,34,1989,5,1,1,2,7.0,1,1,1,15,4,9,2,37.0,356,2007,4,0,0
2050,1,47,1976,5,1,1,1,17.0,1,1,2,14,6,2,8,43.0,701,2006,3,0,0
2051,2,35,1988,5,1,2,0,,1,1,1,8,5,9,3,39.0,468,2023,2,1,1
2052,1,46,1977,5,1,1,3,3.0,1,1,1,13,4,1,3,48.0,497,2009,4,0,0
2053,1,53,1970,6,1,2,0,,1,1,1,7,7,1,2,43.0,285,2003,4,0,0
2054,2,39,1984,5,1,2,0,,1,1,1,5,1,11,2,20.0,522,2002,3,0,0
2055,1,39,1984,6,1,2,0,,1,1,4,12,6,1,8,31.0,381,2008,3,0,0
2056,1,34,1989,5,2,2,0,,1,1,1,8,2,4,2,38.0,410,2007,3,0,0
2057,2,51,1972,5,1,1,3,0.0,1,1,1,4,3,2,8,28.0,479,2015,3,0,0
2058,1,45,1978,5,1,2,0,,1,1,4,12,1,7,1,44.0,320,1998,3,0,0
2059,1,42,1981,5,1,2,0,,1,1,1,6,4,7,2,47.0,291,2001,3,0,0
2060,1,23,2000,6,1,2,0,,1,1,1,10,6,11,8,42.0,357,2018,4,0,0
2061,2,26,1997,5,2,2,0,,1,1,1,7,3,12,8,38.0,302,2015,3,0,0
2062,1,22,2001,4,2,2,0,,1,1,2,16,5,9,8,39.0,406,2019,1,0,0
2063,1,56,1967,5,1,1,3,9.0,1,1,2,15,3,6,2,34.0,364,1995,4,0,0
2064,1,56,1967,5,1,1,3,7.0,1,1,2,9,6,1,8,39.0,671,1997,3,0,0
2065,1,24,1999,6,2,2,0,,1,1,1,13,7,12,8,31.0,934,2017,4,0,0
2066,2,23,2000,4,2,2,0,,1,1,1,4,6,7,8,36.0,356,2019,1,0,0
2067,1,53,1970,3,1,1,3,10.0,1,1,1,17,3,3,8,34.0,412,2021,3,0,0
2068,2,42,1981,5,1,1,3,11.0,1,1,4,4,6,7,8,34.0,543,1999,4,0,0
2069,1,34,1989,3,1,1,1,5.0,1,1,1,15,1,5,8,57.0,398,2007,3,0,0
2070,1,46,1977,7,2,2,0,,1,1,2,15,7,5,8,38.0,265,2002,2,0,0
2071,2,31,1992,5,2,2,0,,1,1,2,4,6,6,8,43.0,516,2023,3,1,1
2072,1,29,1994,5,1,1,3,2.0,1,1,1,1,5,10,8,39.0,564,2019,4,0,0
2073,1,36,1987,4,1,1,3,1.0,1,1,1,13,5,2,8,31.0,480,2005,4,0,0
2074,2,57,1966,5,1,2,0,,1,1,1,15,2,12,8,42.0,567,2003,4,0,0
2075,1,52,1971,7,1,1,1,7.0,1,1,1,13,4,1,3,29.0,571,2017,4,0,0
2076,1,29,1994,5,1,1,3,9.0,1,1,5,1,1,2,8,42.0,543,2022,1,0,0
2077,2,44,1979,2,1,1,3,17.0,1,1,1,11,3,9,8,42.0,256,2011,4,0,0
2078,1,57,1966,4,1,1,2,18.0,1,1,5,7,5,2,3,38.0,310,2016,2,0,0
2079,1,60,1963,7,1,1,3,0.0,1,1,1,16,3,10,2,31.0,653,2001,4,0,0
2080,1,52,1971,7,1,2,0,,1,1,1,14,6,9,8,45.0,565,2008,3,0,0
2081,1,27,1996,4,2,2,0,,1,1,4,14,6,6,2,52.0,372,2014,4,0,0
2082,1,31,1992,5,2,2,0,,1,1,3,7,4,6,3,23.0,738,2010,4,0,0
2083,2,30,1993,3,2,2,0,,1,1,1,6,3,12,8,34.0,423,2011,2,0,0
2084,1,28,1995,5,1,1,2,19.0,1,1,2,14,3,10,8,32.0,640,2013,4,0,0
2085,2,29,1994,3,2,2,0,,1,1,4,2,4,8,3,35.0,495,2012,4,0,0
2086,1,34,1989,6,1,2,0,,1,1,2,2,6,2,8,37.0,948,2023,2,1,1
2087,1,44,1979,6,1,1,1,17.0,1,1,2,2,1,8,8,38.0,807,2022,1,0,0
2088,1,37,1986,4,2,2,0,,1,1,1,9,4,1,8,55.0,561,2016,4,0,0
2089,2,38,1985,5,1,1,1,5.0,1,1,1,2,4,4,2,37.0,455,2013,3,0,0
2090,1,31,1992,3,1,1,2,2.0,1,1,2,10,3,9,8,44.0,391,2010,4,0,0
2091,1,28,1995,5,2,2,0,,1,1,1,3,2,5,3,42.0,297,2014,4,0,0
2092,2,61,1962,3,1,1,1,4.0,1,1,1,16,6,12,2,40.0,198,1998,4,0,0
2093,2,45,1978,4,2,2,0,,1,1,1,8,4,12,8,47.0,603,2002,3,0,0
2094,1,31,1992,7,1,2,0,,1,1,1,2,5,2,8,38.0,308,2010,4,0,0
2095,2,54,1969,2,1,1,2,17.0,1,1,1,12,1,11,2,47.0,433,2022,3,0,0
2096,1,55,1968,6,1,2,0,,1,1,1,6,2,11,2,54.0,513,2005,4,0,0
2097,1,60,1963,3,1,1,2,13.0,1,1,1,5,2,2,8,32.0,430,2001,3,0,0
2098,1,28,1995,5,2,2,0,,1,1,1,12,3,5,8,48.0,403,2017,3,0,0
2099,1,47,1976,5,2,2,0,,1,1,3,17,6,12,3,42.0,834,1997,4,0,0
2100,1,61,1962,6,1,1,1,5.0,1,1,2,17,5,1,1,43.0,535,2016,4,0,0
2101,2,54,1969,4,1,1,3,16.0,1,1,1,8,7,1,8,38.0,883,2009,4,0,0
2102,1,31,1992,4,1,1,3,19.0,1,1,1,15,3,7,2,47.0,367,2010,4,0,0
2103,2,57,1966,5,1,1,1,9.0,1,1,1,4,6,12,8,28.0,595,1999,4,0,0
2104,2,38,1985,5,1,2,0,,1,1,2,15,2,4,8,39.0,416,2015,4,0,0
2105,2,41,1982,5,1,1,3,2.0,1,1,2,17,6,10,2,30.0,295,2011,4,0,0
2106,2,44,1979,2,1,1,3,7.0,1,1,2,9,5,9,8,25.0,1064,1997,3,0,0
2107,2,52,1971,4,1,1,2,1.0,1,1,2,9,1,2,2,48.0,317,2012,4,0,0
2108,2,26,1997,6,2,2,0,,1,1,1,10,5,4,8,29.0,80,2015,2,0,0
2109,1,43,1980,5,1,1,3,0.0,1,1,1,2,4,8,8,52.0,255,2010,4,0,0
2110,1,54,1969,5,1,1,3,0.0,1,1,1,15,1,6,8,44.0,88,2020,4,0,0
2111,1,43,1980,4,1,2,0,,1,1,1,13,6,3,8,41.0,255,2006,3,0,0
2112,1,32,1991,4,2,2,0,,1,1,1,15,4,3,8,34.0,282,2011,4,0,0
2113,1,24,1999,6,2,2,0,,1,1,2,2,5,7,8,47.0,544,2017,3,0,0
2114,2,43,1980,5,1,1,2,5.0,1,1,1,14,5,10,8,49.0,96,1998,4,0,0
2115,1,50,1973,3,1,2,0,,1,1,2,7,1,5,2,40.0,662,1998,3,0,0
2116,2,43,1980,6,1,1,2,15.0,1,1,1,14,3,12,8,53.0,92,2013,4,0,0
2117,1,61,1962,5,1,1,2,13.0,1,1,1,17,5,9,8,39.0,395,2006,4,0,0
2118,1,46,1977,5,1,1,1,12.0,1,1,2,15,3,5,3,37.0,335,2023,1,1,1
2119,1,42,1981,5,2,2,0,,1,1,1,16,7,9,3,42.0,649,2020,3,0,0
2120,1,24,1999,5,2,2,0,,1,1,1,2,3,6,8,53.0,464,2019,4,0,0
2121,1,44,1979,5,1,2,0,,1,1,1,6,4,10,3,34.0,673,2005,4,0,0
2122,1,28,1995,5,2,2,0,,1,1,2,5,4,12,8,49.0,349,2013,2,0,0
2123,1,50,1973,5,1,1,2,13.0,1,1,1,9,1,10,3,44.0,385,1994,4,0,0
2124,1,28,1995,4,2,2,0,,1,1,4,17,6,2,3,45.0,482,2013,4,0,0
2125,1,58,1965,6,1,1,2,11.0,1,1,5,12,1,1,3,38.0,662,2000,4,0,0
2126,1,34,1989,5,2,2,0,,1,1,3,10,4,10,8,35.0,551,2007,1,0,0
2127,1,39,1984,5,1,2,0,,1,1,1,14,7,11,3,43.0,426,2002,4,0,0
2128,1,27,1996,5,2,2,0,,1,1,2,3,7,7,8,35.0,442,2023,1,1,1
2129,1,30,1993,5,1,1,2,17.0,1,1,1,12,2,3,8,41.0,390,2011,4,0,0
2130,1,58,1965,5,1,2,0,,1,1,3,9,3,11,8,38.0,539,2011,4,0,0
2131,1,33,1990,5,1,1,2,10.0,1,1,1,4,4,6,1,45.0,907,2008,4,0,0
2132,2,42,1981,6,1,1,2,14.0,1,1,1,11,5,4,8,46.0,379,2000,4,0,0
2133,2,61,1962,6,2,2,0,,1,1,1,15,2,5,3,47.0,378,1998,4,0,0
2134,2,46,1977,6,2,2,0,,1,1,3,15,4,4,8,39.0,326,2021,2,0,0
2135,1,23,2000,4,2,2,0,,1,1,3,15,6,4,8,47.0,494,2022,3,0,0
2136,1,36,1987,5,1,2,0,,1,1,1,14,6,4,8,50.0,80,2022,2,0,0
2137,1,37,1986,5,1,2,0,,1,1,1,8,6,9,8,30.0,410,2004,3,0,0
2138,2,33,1990,2,2,2,0,,1,1,2,1,7,1,2,43.0,522,2016,4,0,0
2139,2,31,1992,5,1,1,3,8.0,1,1,3,17,7,5,8,28.0,304,2010,4,0,0
2140,2,42,1981,5,1,1,2,12.0,1,1,2,8,4,3,2,49.0,448,2002,1,0,0
2141,2,37,1986,4,1,1,3,2.0,1,1,1,11,7,8,8,59.0,967,2010,4,0,0
2142,1,33,1990,4,2,2,0,,1,1,2,1,4,12,3,42.0,549,2008,4,0,0
2143,2,38,1985,4,2,2,0,,1,1,3,16,5,10,8,37.0,105,2010,4,0,0
2144,2,35,1988,5,2,2,0,,1,1,1,16,7,3,8,40.0,169,2020,2,0,0
2145,1,31,1992,5,2,2,0,,1,1,1,16,1,7,8,36.0,429,2019,4,0,0
2146,2,40,1983,5,1,2,0,,1,1,1,3,7,1,3,30.0,279,2001,4,0,0
2147,1,59,1964,4,1,2,0,,1,1,1,15,6,5,8,22.0,493,2010,3,0,0
2148,2,42,1981,4,1,1,2,8.0,1,1,2,11,7,4,2,33.0,411,1999,4,0,0
2149,2,45,1978,6,1,1,3,5.0,1,1,1,3,6,7,3,37.0,727,2021,2,0,0
2150,1,61,1962,3,1,1,1,16.0,1,1,1,10,2,5,8,35.0,310,2019,4,0,0
2151,2,46,1977,5,1,1,1,6.0,1,1,1,9,3,9,8,40.0,455,1995,3,0,0
2152,1,30,1993,5,2,2,0,,1,1,4,11,1,7,8,40.0,541,2017,2,0,0
2153,2,37,1986,5,1,1,2,2.0,1,1,3,2,5,12,1,33.0,467,2023,4,1,1
2154,2,41,1982,6,1,1,1,13.0,1,1,1,10,4,1,3,39.0,474,2011,4,0,0
2155,2,40,1983,5,2,2,0,,1,1,2,12,4,12,8,40.0,80,2006,4,0,0
2156,2,27,1996,7,2,2,0,,1,1,1,13,6,10,2,38.0,486,2018,2,0,0
2157,1,26,1997,6,1,2,0,,1,1,3,14,6,9,8,46.0,492,2015,3,0,0
2158,1,35,1988,4,2,2,0,,1,1,2,11,1,10,8,61.0,670,2006,4,0,0
2159,1,58,1965,4,1,2,0,,1,1,1,12,7,1,3,47.0,596,2005,4,0,0
2160,1,50,1973,5,1,1,1,13.0,1,1,5,2,3,3,3,38.0,469,2006,4,0,0
2161,1,55,1968,5,1,1,3,1.0,1,1,1,14,6,1,8,33.0,529,1993,4,0,0
2162,1,28,1995,5,2,2,0,,1,1,2,7,5,10,3,60.0,563,2023,3,1,1
2163,1,38,1985,4,1,1,1,13.0,1,1,1,10,4,5,8,45.0,672,2003,4,0,0
2164,1,45,1978,4,1,1,2,0.0,1,1,2,10,2,5,8,40.0,569,2000,4,0,0
2165,2,39,1984,5,1,1,3,10.0,1,1,1,17,2,8,8,46.0,737,2008,4,0,0
2166,1,38,1985,5,1,1,1,9.0,1,1,1,6,6,6,8,42.0,360,2013,3,0,0
2167,2,36,1987,5,2,2,0,,1,1,1,7,3,8,3,46.0,207,2011,1,0,0
2168,1,24,1999,7,2,2,0,,1,1,5,13,2,12,8,41.0,412,2017,2,0,0
2169,1,56,1967,4,1,1,2,7.0,1,1,1,11,1,4,3,33.0,406,2012,4,0,0
2170,1,59,1964,5,1,1,1,6.0,1,1,2,6,6,11,8,38.0,93,2002,3,0,0
2171,1,25,1998,7,1,1,1,8.0,1,1,1,6,3,7,3,29.0,321,2018,4,0,0
2172,1,38,1985,5,2,2,0,,1,1,3,15,3,5,8,45.0,466,2011,4,0,0
2173,1,42,1981,5,2,2,0,,1,1,1,15,3,12,3,44.0,370,1999,4,0,0
2174,1,53,1970,5,2,2,0,,1,1,1,3,5,6,8,46.0,273,2005,4,0,0
2175,1,61,1962,3,1,1,2,8.0,1,1,4,7,4,2,8,48.0,450,1997,3,0,0
2176,2,38,1985,6,1,1,2,1.0,1,1,1,14,4,4,8,20.0,453,2014,4,0,0
2177,1,51,1972,5,1,1,1,0.0,1,1,1,3,2,11,1,38.0,515,1999,4,0,0
