pkey,gender,age,birth_year,education,has_spouse_raw,has_child_raw,num_children,youngest_child_age,emp_status,work_style,contract_type,industry,firm_size,occupation,position,weekly_hours,annual_income,current_job_start_year,intention,ev_quit,ev_started_job
2073,1,34,1987,4,1,1,1,12.0,1,1,1,13,5,2,1,62.0,486,2005,4,0,0
2074,2,55,1966,5,1,2,0,,1,1,1,15,2,12,1,38.0,651,2003,4,0,0
2075,1,50,1971,7,1,1,3,7.0,1,1,1,13,4,1,8,50.0,568,2017,4,0,0
2076,1,27,1994,5,1,1,1,14.0,1,1,5,1,1,2,8,39.0,410,2012,4,0,0
2077,2,42,1979,2,1,1,1,10.0,1,1,1,11,3,9,2,49.0,273,2011,4,0,0
2078,1,55,1966,4,1,1,2,7.0,1,1,5,7,5,2,8,46.0,334,2016,2,0,0
2079,1,58,1963,7,1,1,2,13.0,1,1,1,16,3,10,2,41.0,652,2001,3,0,0
2080,1,50,1971,7,1,2,0,,1,1,1,14,6,9,8,46.0,559,2008,3,0,0
2081,1,25,1996,4,2,2,0,,1,1,4,14,6,6,8,51.0,385,2014,2,0,0
2082,1,29,1992,5,2,2,0,,1,1,3,7,4,6,1,42.0,717,2010,4,0,0
2083,2,28,1993,3,2,2,0,,1,1,1,6,3,12,8,40.0,408,2011,4,0,0
2084,1,26,1995,5,1,1,1,10.0,1,1,2,14,3,10,8,46.0,624,2013,3,0,0
2085,2,27,1994,3,2,2,0,,1,1,4,2,4,8,2,54.0,524,2012,4,0,0
2086,1,32,1989,6,1,2,0,,1,1,2,2,6,2,2,30.0,814,2007,3,0,0
2087,1,42,1979,6,1,1,1,15.0,1,1,2,2,1,8,8,31.0,589,2007,4,0,0
2088,1,35,1986,4,2,2,0,,1,1,1,9,4,1,8,52.0,453,2016,4,0,0
2089,2,36,1985,5,1,1,3,17.0,1,1,1,2,4,4,8,37.0,378,2013,3,0,0
2090,1,29,1992,3,1,1,3,15.0,1,1,2,10,3,9,2,51.0,392,2010,2,0,0
2091,1,26,1995,5,2,2,0,,1,1,1,3,2,5,3,36.0,276,2014,4,0,0
2092,2,59,1962,3,1,1,3,11.0,1,1,1,16,6,12,3,37.0,184,1998,3,0,0
2093,2,43,1978,4,2,2,0,,1,1,1,8,4,12,8,49.0,523,2002,4,0,0
2094,1,29,1992,7,1,2,0,,1,1,1,2,5,2,8,47.0,343,2010,3,0,0
2095,2,52,1969,2,1,1,3,1.0,1,1,1,12,1,11,8,32.0,325,2018,4,0,0
2096,1,53,1968,6,1,2,0,,1,1,1,6,2,11,8,46.0,451,2005,4,0,0
2097,1,58,1963,3,1,1,3,8.0,1,1,1,5,2,2,1,36.0,424,2001,4,0,0
2098,1,26,1995,5,2,2,0,,1,1,1,12,3,5,3,44.0,399,2017,4,0,0
2099,1,45,1976,5,2,2,0,,1,1,3,17,6,12,3,41.0,755,1997,4,0,0
2100,1,59,1962,6,1,1,1,4.0,1,1,2,17,5,1,8,40.0,589,2016,4,0,0
2101,2,52,1969,4,1,1,3,18.0,1,1,1,8,7,1,8,36.0,771,2009,4,0,0
2102,1,29,1992,4,1,1,1,9.0,1,1,1,15,3,7,8,28.0,311,2010,1,0,0
2103,2,55,1966,5,1,1,2,9.0,1,1,1,4,6,12,3,36.0,571,1999,4,0,0
2104,2,36,1985,5,1,2,0,,1,1,2,15,2,4,8,47.0,372,2015,3,0,0
2105,2,39,1982,5,1,1,3,0.0,1,1,2,17,6,10,8,45.0,267,2011,4,0,0
2106,2,42,1979,2,1,1,1,16.0,1,1,2,9,5,9,2,34.0,866,1997,4,0,0
2107,2,50,1971,4,1,1,2,12.0,1,1,2,9,1,2,8,50.0,263,2012,3,0,0
2108,2,24,1997,6,2,2,0,,1,1,1,10,5,4,2,44.0,85,2015,4,0,0
2109,1,41,1980,5,1,1,2,7.0,1,1,1,2,4,8,8,46.0,262,2010,4,0,0
2110,1,52,1969,5,1,1,3,8.0,1,1,1,15,1,6,8,33.0,80,2020,4,0,0
2111,1,41,1980,4,1,2,0,,1,1,1,13,6,3,8,56.0,262,2006,4,0,0
2112,1,30,1991,4,2,2,0,,1,1,1,15,4,3,8,45.0,289,2011,4,0,0
2113,1,22,1999,6,2,2,0,,1,1,2,2,5,7,8,53.0,433,2017,3,0,0
2114,2,41,1980,5,1,1,1,7.0,1,1,1,14,5,10,8,36.0,93,1998,3,0,0
2115,1,48,1973,3,1,2,0,,1,1,2,7,1,5,1,27.0,606,1998,4,0,0
2116,2,41,1980,6,1,1,2,9.0,1,1,1,14,3,12,8,34.0,80,2013,2,0,0
2117,1,59,1962,5,1,1,3,6.0,1,1,1,17,5,9,3,49.0,396,2006,4,0,0
2118,1,44,1977,5,1,1,1,5.0,1,1,2,15,3,5,8,32.0,359,2000,4,0,0
2119,1,40,1981,5,2,2,0,,1,1,1,16,7,9,8,53.0,587,2020,4,0,0
2120,1,22,1999,5,2,2,0,,1,1,1,2,3,6,1,35.0,469,2019,3,0,0
2121,1,42,1979,5,1,2,0,,1,1,1,6,4,10,2,44.0,665,2005,3,0,0
2122,1,26,1995,5,2,2,0,,1,1,2,5,4,12,8,43.0,372,2013,4,0,0
2123,1,48,1973,5,1,1,3,5.0,1,1,1,9,1,10,2,39.0,374,1994,4,0,0
2124,1,26,1995,4,2,2,0,,1,1,4,17,6,2,8,39.0,487,2013,2,0,0
2125,1,56,1965,6,1,1,3,2.0,1,1,5,12,1,1,2,33.0,627,2000,3,0,0
2126,1,32,1989,5,2,2,0,,1,1,3,10,4,10,3,57.0,598,2007,4,0,0
2127,1,37,1984,5,1,2,0,,1,1,1,14,7,11,8,45.0,485,2002,4,0,0
2128,1,25,1996,5,2,2,0,,1,1,2,3,7,7,8,28.0,463,2014,4,0,0
2129,1,28,1993,5,1,1,1,12.0,1,1,1,12,2,3,8,30.0,368,2011,3,0,0
2130,1,56,1965,5,1,2,0,,1,1,3,9,3,11,3,45.0,504,2011,3,0,0
2131,1,31,1990,5,1,1,3,12.0,1,1,1,4,4,6,1,41.0,826,2008,2,0,0
2132,2,40,1981,6,1,1,3,8.0,1,1,1,11,5,4,3,27.0,381,2000,4,0,0
2133,2,59,1962,6,2,2,0,,1,1,1,15,2,5,8,61.0,343,1998,4,0,0
2134,2,44,1977,6,2,2,0,,1,1,3,15,4,4,8,19.0,311,2021,1,0,0
2135,1,21,2000,4,2,2,0,,1,1,3,15,6,4,3,37.0,511,2018,2,0,0
2136,1,34,1987,5,1,2,0,,1,1,1,14,6,4,2,41.0,81,2017,3,0,0
2137,1,35,1986,5,1,2,0,,1,1,1,8,6,9,8,36.0,435,2004,3,0,0
2138,2,31,1990,2,2,2,0,,1,1,2,1,7,1,8,48.0,537,2016,4,0,0
2139,2,29,1992,5,1,1,2,7.0,1,1,3,17,7,5,8,45.0,321,2010,4,0,0
2140,2,40,1981,5,1,1,1,9.0,1,1,2,8,4,3,8,42.0,424,2002,4,0,0
2141,2,35,1986,4,1,1,1,11.0,1,1,1,11,7,8,8,41.0,861,2010,4,0,0
2142,1,31,1990,4,2,2,0,,1,1,2,1,4,12,2,45.0,523,2008,1,0,0
2143,2,36,1985,4,2,2,0,,1,1,3,16,5,10,8,39.0,90,2010,2,0,0
2144,2,33,1988,5,2,2,0,,1,1,1,16,7,3,1,29.0,174,2020,4,0,0
2145,1,29,1992,5,2,2,0,,1,1,1,16,1,7,2,49.0,398,2019,4,0,0
2146,2,38,1983,5,1,2,0,,1,1,1,3,7,1,1,55.0,287,2001,3,0,0
2147,1,57,1964,4,1,2,0,,1,1,1,15,6,5,8,42.0,460,2010,1,0,0
2148,2,40,1981,4,1,1,1,9.0,1,1,2,11,7,4,8,42.0,374,1999,4,0,0
2149,2,43,1978,6,1,1,2,14.0,1,1,1,3,6,7,2,41.0,663,2021,4,0,0
2150,1,59,1962,3,1,1,3,6.0,1,1,1,10,2,5,8,31.0,256,2019,3,0,0
2151,2,44,1977,5,1,1,1,4.0,1,1,1,9,3,9,8,37.0,393,1995,4,0,0
2152,1,28,1993,5,2,2,0,,1,1,4,11,1,7,8,48.0,467,2017,2,0,0
2153,2,35,1986,5,1,1,3,3.0,1,1,3,2,5,12,3,43.0,494,2004,4,0,0
2154,2,39,1982,6,1,1,3,11.0,1,1,1,10,4,1,8,55.0,449,2011,3,0,0
2155,2,38,1983,5,2,2,0,,1,1,2,12,4,12,1,47.0,82,2006,4,0,0
2156,2,25,1996,7,2,2,0,,1,1,1,13,6,10,8,38.0,437,2018,3,0,0
2157,1,24,1997,6,1,2,0,,1,1,3,14,6,9,8,47.0,426,2015,3,0,0
2158,1,33,1988,4,2,2,0,,1,1,2,11,1,10,8,40.0,620,2006,3,0,0
2159,1,56,1965,4,1,2,0,,1,1,1,12,7,1,2,28.0,630,2005,3,0,0
2160,1,48,1973,5,1,1,2,8.0,1,1,5,2,3,3,3,50.0,470,2006,4,0,0
2161,1,53,1968,5,1,1,2,11.0,1,1,1,14,6,1,2,45.0,492,1993,3,0,0
2162,1,26,1995,5,2,2,0,,1,1,2,7,5,10,1,65.0,683,2013,2,0,0
2163,1,36,1985,4,1,1,3,12.0,1,1,1,10,4,5,8,37.0,644,2003,3,0,0
2164,1,43,1978,4,1,1,2,5.0,1,1,2,10,2,5,2,47.0,508,2000,3,0,0
2165,2,37,1984,5,1,1,1,2.0,1,1,1,17,2,8,2,35.0,740,2008,2,0,0
2166,1,36,1985,5,1,1,2,9.0,1,1,1,6,6,6,8,34.0,320,2013,3,0,0
2167,2,34,1987,5,2,2,0,,1,1,1,7,3,8,3,60.0,234,2011,3,0,0
2168,1,22,1999,7,2,2,0,,1,1,5,13,2,12,3,25.0,459,2017,4,0,0
2169,1,54,1967,4,1,1,1,15.0,1,1,1,11,1,4,1,41.0,384,2012,4,0,0
2170,1,57,1964,5,1,1,2,8.0,1,1,2,6,6,11,8,55.0,85,2002,3,0,0
2171,1,23,1998,7,1,1,2,18.0,1,1,1,6,3,7,8,29.0,296,2018,1,0,0
2172,1,36,1985,5,2,2,0,,1,1,3,15,3,5,3,37.0,467,2011,3,0,0
2173,1,40,1981,5,2,2,0,,1,1,1,15,3,12,2,48.0,397,1999,3,0,0
2174,1,51,1970,5,2,2,0,,1,1,1,3,5,6,8,32.0,265,2005,3,0,0
2175,1,59,1962,3,1,1,3,13.0,1,1,4,7,4,2,8,44.0,458,1997,3,0,0
2176,2,36,1985,6,1,1,1,4.0,1,1,1,14,4,4,2,35.0,488,2014,2,0,0
2177,1,49,1972,5,1,1,2,18.0,1,1,1,3,2,11,8,52.0,571,1999,3,0,0
2178,2,57,1964,5,1,1,2,7.0,1,1,4,4,3,7,2,52.0,324,1992,4,0,0
2179,1,53,1968,5,1,1,3,0.0,1,1,1,3,7,7,2,37.0,596,1994,3,0,0
2180,2,31,1990,5,1,1,1,5.0,1,1,1,9,4,9,8,18.0,235,2008,3,0,0
2181,2,52,1969,4,1,2,0,,1,1,1,8,7,3,3,45.0,292,2001,4,0,0
2182,2,36,1985,5,2,2,0,,1,1,3,6,6,2,8,49.0,750,2003,4,0,0
2183,2,20,2001,5,1,1,1,9.0,1,1,4,3,5,6,3,45.0,233,2019,4,0,0
2184,1,50,1971,2,1,2,0,,1,1,2,11,4,12,1,44.0,305,1992,4,0,0
2185,1,53,1968,5,1,2,0,,1,1,2,14,6,2,1,43.0,200,2021,4,0,0
2186,1,33,1988,6,1,1,1,3.0,1,1,1,4,1,9,3,38.0,264,2006,4,0,0
2187,2,38,1983,5,2,2,0,,1,1,1,12,4,12,8,35.0,423,2001,1,0,0
2188,2,34,1987,5,1,1,2,12.0,1,1,1,14,5,2,2,41.0,531,2005,4,0,0
2189,1,24,1997,5,1,1,1,3.0,1,1,1,10,1,2,8,39.0,387,2017,1,0,0
2190,2,59,1962,6,2,2,0,,1,1,1,10,2,11,8,47.0,342,2004,3,0,0
2191,1,20,2001,5,2,2,0,,1,1,2,3,1,2,8,34.0,187,2019,3,0,0
2192,2,42,1979,6,1,1,3,3.0,1,1,1,17,4,9,8,38.0,269,2019,1,0,0
2193,2,20,2001,3,1,1,1,17.0,1,1,1,17,4,10,3,42.0,148,2019,4,0,0
2194,1,47,1974,6,1,1,1,5.0,1,1,1,13,4,4,8,35.0,531,1993,4,0,0
2195,2,56,1965,6,1,2,0,,1,1,1,16,1,4,8,30.0,510,2013,4,0,0
2196,2,45,1976,5,1,1,1,2.0,1,1,1,11,4,7,3,46.0,409,2008,4,0,0
2197,1,44,1977,5,2,2,0,,1,1,1,12,7,7,3,30.0,474,2014,4,0,0
2198,1,53,1968,4,1,2,0,,1,1,1,15,1,11,2,42.0,637,1995,4,0,0
2199,1,58,1963,5,1,1,3,15.0,1,1,1,1,6,8,8,45.0,448,1995,4,0,0
2200,2,54,1967,4,1,1,1,7.0,1,1,2,4,2,12,8,52.0,622,2002,4,0,0
2201,1,29,1992,2,2,2,0,,1,1,3,4,1,3,2,59.0,247,2010,4,0,0
2202,2,42,1979,7,1,1,1,15.0,1,1,2,11,1,4,8,51.0,364,2018,4,0,0
2203,2,52,1969,4,1,1,2,16.0,1,1,2,5,1,3,8,35.0,336,1992,4,0,0
2204,1,31,1990,5,1,1,1,7.0,1,1,4,7,3,8,8,38.0,595,2009,4,0,0
2205,1,47,1974,5,2,2,0,,1,1,1,9,4,1,3,43.0,155,2009,4,0,0
2206,2,20,2001,5,2,2,0,,1,1,2,13,5,11,2,40.0,733,2019,1,0,0
2207,2,55,1966,5,1,1,3,2.0,1,1,1,9,1,10,8,42.0,516,1995,4,0,0
2208,1,44,1977,5,1,2,0,,1,1,1,1,5,12,8,51.0,745,2016,2,0,0
2209,1,49,1972,5,1,2,0,,1,1,1,12,6,12,8,42.0,400,1996,4,0,0
2210,1,53,1968,7,1,2,0,,1,1,1,8,1,1,8,48.0,313,2000,4,0,0
2211,2,28,1993,5,2,2,0,,1,1,2,2,5,9,2,32.0,532,2011,4,0,0
2212,1,38,1983,7,1,1,2,6.0,1,1,1,12,1,7,8,45.0,546,2021,2,0,0
2213,2,54,1967,5,1,2,0,,1,1,2,5,4,9,3,27.0,302,1999,4,0,0
2214,1,26,1995,5,2,2,0,,1,1,3,8,5,11,8,50.0,82,2013,3,0,0
2215,2,52,1969,4,2,2,0,,1,1,1,17,7,7,3,39.0,84,2010,4,0,0
2216,1,31,1990,3,1,1,1,7.0,1,1,1,5,4,1,2,30.0,493,2008,4,0,0
2217,1,43,1978,6,1,2,0,,1,1,1,16,4,11,2,38.0,769,2018,2,0,0
2218,2,40,1981,5,1,1,3,19.0,1,1,1,8,6,6,8,45.0,181,2007,4,0,0
2219,2,47,1974,5,1,1,2,17.0,1,1,5,16,2,6,8,31.0,359,2001,3,0,0
2220,1,53,1968,6,1,1,2,12.0,1,1,2,15,2,8,8,34.0,387,2013,4,0,0
2221,1,33,1988,5,1,1,3,1.0,1,1,2,15,4,11,8,38.0,796,2006,4,0,0
2222,1,26,1995,5,2,2,0,,1,1,1,4,1,7,8,47.0,832,2019,4,0,0
2223,1,36,1985,5,1,2,0,,1,1,2,14,1,3,8,25.0,528,2003,4,0,0
2224,1,44,1977,6,1,1,3,3.0,1,1,2,7,3,9,2,44.0,600,2004,2,0,0
2225,2,50,1971,4,2,2,0,,1,1,1,16,2,8,2,39.0,635,2015,1,0,0
2226,1,50,1971,3,1,1,2,15.0,1,1,1,17,5,1,3,49.0,192,2011,3,0,0
2227,2,33,1988,5,1,1,3,6.0,1,1,1,11,4,7,3,44.0,568,2014,3,0,0
2228,1,57,1964,4,1,1,3,16.0,1,1,1,16,4,10,8,52.0,256,2003,3,0,0
2229,1,23,1998,6,2,2,0,,1,1,3,10,4,11,3,44.0,338,2016,2,0,0
2230,2,24,1997,5,2,2,0,,1,1,2,1,1,4,8,31.0,677,2015,4,0,0
2231,1,20,2001,4,2,2,0,,1,1,1,15,3,7,8,44.0,428,2019,3,0,0
2232,2,57,1964,4,1,1,1,5.0,1,1,4,10,1,10,8,45.0,646,2015,4,0,0
2233,1,27,1994,6,2,2,0,,1,1,1,1,3,8,3,35.0,729,2012,3,0,0
2234,2,44,1977,5,2,2,0,,1,1,1,2,5,6,3,36.0,103,2008,4,0,0
2235,2,52,1969,6,1,1,1,9.0,1,1,4,13,7,3,2,21.0,80,2008,3,0,0
2236,2,50,1971,3,1,1,1,2.0,1,1,4,16,3,1,8,47.0,637,2012,3,0,0
2237,1,57,1964,6,1,1,3,19.0,1,1,2,12,2,9,1,39.0,591,1994,4,0,0
2238,1,22,1999,5,2,2,0,,1,1,1,8,5,12,8,36.0,535,2017,1,0,0
2239,1,36,1985,5,1,2,0,,1,1,4,6,7,8,8,33.0,497,2003,3,0,0
2240,1,40,1981,5,1,1,3,8.0,1,1,2,8,3,10,8,37.0,647,1999,3,0,0
2241,1,47,1974,3,1,1,3,11.0,1,1,2,6,6,9,3,44.0,575,2014,2,0,0
2242,1,44,1977,7,2,2,0,,1,1,1,5,3,5,1,42.0,371,2021,4,0,0
2243,1,42,1979,7,1,1,3,15.0,1,1,1,3,5,7,8,38.0,634,2014,4,0,0
2244,1,32,1989,5,1,2,0,,1,1,3,10,2,4,8,31.0,339,2013,4,0,0
2245,1,24,1997,6,2,2,0,,1,1,3,4,2,3,3,38.0,468,2015,4,0,0
2246,1,37,1984,4,1,2,0,,1,1,1,3,7,8,8,34.0,488,2006,4,0,0
2247,1,30,1991,4,2,2,0,,1,1,1,5,3,8,3,39.0,266,2009,2,0,0
2248,2,42,1979,3,1,1,2,8.0,1,1,2,14,1,12,8,45.0,282,2007,2,0,0
2249,1,51,1970,5,1,1,2,17.0,1,1,1,10,6,3,8,36.0,889,1993,3,0,0
2250,1,42,1979,3,2,2,0,,1,1,1,9,1,4,8,54.0,285,1997,4,0,0
2251,1,43,1978,5,1,1,3,9.0,1,1,1,11,1,2,8,36.0,539,2021,3,0,0
2252,2,21,2000,3,2,2,0,,1,1,1,10,6,12,1,27.0,511,2018,2,0,0
2253,1,45,1976,5,1,1,2,15.0,1,1,2,9,3,10,8,39.0,402,2011,4,0,0
2254,2,37,1984,6,1,2,0,,1,1,1,15,1,4,8,36.0,534,2002,3,0,0
2255,2,24,1997,5,2,2,0,,1,1,1,13,7,12,2,68.0,507,2015,4,0,0
2256,1,28,1993,4,2,2,0,,1,1,4,4,2,9,8,37.0,248,2011,2,0,0
2257,2,51,1970,5,1,1,1,11.0,1,1,2,14,5,6,3,28.0,489,2003,4,0,0
2258,2,56,1965,4,1,1,3,9.0,1,1,1,3,2,5,8,40.0,313,2009,4,0,0
2259,1,40,1981,5,1,1,1,15.0,1,1,1,2,5,7,3,39.0,703,2019,3,0,0
2260,1,59,1962,5,1,1,1,9.0,1,1,2,8,5,2,2,31.0,531,2020,4,0,0
2261,2,27,1994,5,1,2,0,,1,1,1,7,6,3,3,43.0,313,2012,3,0,0
2262,2,31,1990,3,2,2,0,,1,1,1,14,3,12,2,45.0,475,2008,4,0,0
2263,1,57,1964,6,1,1,3,15.0,1,1,1,12,5,3,8,41.0,254,2011,4,0,0
2264,1,27,1994,6,2,2,0,,1,1,1,1,6,2,8,38.0,402,2012,4,0,0
2265,2,46,1975,5,1,1,1,8.0,1,1,2,9,6,11,1,37.0,375,2006,4,0,0
2266,1,28,1993,7,1,1,1,10.0,1,1,1,14,6,12,3,35.0,295,2012,3,0,0
2267,2,33,1988,6,1,1,2,10.0,1,1,1,13,3,10,8,30.0,265,2007,4,0,0
2268,1,39,1982,4,2,2,0,,1,1,1,9,4,2,8,52.0,815,2003,4,0,0
2269,2,34,1987,5,2,2,0,,1,1,1,11,7,11,8,60.0,479,2005,4,0,0
2270,2,54,1967,5,1,2,0,,1,1,1,10,2,4,8,32.0,325,1999,4,0,0
2271,2,58,1963,5,1,2,0,,1,1,3,4,5,1,3,35.0,345,1997,4,0,0
2272,2,40,1981,4,1,1,3,10.0,1,1,1,10,6,12,3,31.0,600,2006,4,0,0
2273,2,41,1980,7,1,1,1,13.0,1,1,1,12,4,4,2,47.0,308,2001,3,0,0
2274,2,22,1999,5,1,2,0,,1,1,1,1,7,8,8,32.0,243,2017,4,0,0
2275,2,29,1992,4,2,2,0,,1,1,2,12,3,1,2,46.0,379,2017,2,0,0
2276,1,21,2000,5,2,2,0,,1,1,1,5,6,3,3,43.0,377,2018,2,0,0
2277,2,54,1967,5,1,1,1,19.0,1,1,4,1,5,11,8,39.0,334,2003,4,0,0
2278,1,29,1992,5,1,1,3,2.0,1,1,2,13,1,8,3,51.0,276,2018,3,0,0
2279,2,33,1988,6,2,2,0,,1,1,1,7,6,12,3,37.0,355,2009,4,0,0
2280,2,53,1968,5,1,1,2,8.0,1,1,2,8,5,3,3,40.0,337,1992,3,0,0
2281,1,48,1973,5,1,1,3,8.0,1,1,1,11,2,11,2,30.0,291,2021,3,0,0
2282,1,44,1977,5,1,1,1,10.0,1,1,4,10,5,11,8,20.0,473,2008,3,0,0
2283,1,21,2000,5,2,2,0,,1,1,4,11,4,12,8,48.0,801,2018,2,0,0
2284,2,42,1979,5,1,2,0,,1,1,1,17,7,1,3,35.0,633,1997,4,0,0
2285,1,42,1979,3,1,1,2,5.0,1,1,2,12,3,2,3,49.0,735,2010,3,0,0
2286,1,32,1989,4,1,2,0,,1,1,1,1,2,7,8,37.0,326,2007,4,0,0
2287,2,49,1972,5,1,1,3,17.0,1,1,1,4,1,2,8,39.0,701,2000,4,0,0
2288,2,57,1964,6,1,2,0,,1,1,2,8,6,1,3,42.0,468,2009,3,0,0
2289,1,30,1991,5,2,2,0,,1,1,4,9,7,10,8,36.0,543,2009,4,0,0
2290,1,33,1988,4,1,1,1,7.0,1,1,1,7,5,9,8,27.0,525,2006,4,0,0
2291,2,32,1989,5,1,2,0,,1,1,2,4,3,11,3,33.0,369,2013,2,0,0
2292,2,53,1968,6,1,1,2,5.0,1,1,2,2,7,12,8,32.0,550,2019,4,0,0
2293,2,23,1998,5,1,1,3,7.0,1,1,1,3,2,2,8,40.0,520,2016,3,0,0
2294,1,55,1966,2,1,1,1,8.0,1,1,2,17,5,10,2,49.0,109,2019,4,0,0
2295,1,51,1970,5,1,1,2,4.0,1,1,2,7,5,1,8,34.0,369,1998,2,0,0
2296,1,39,1982,5,1,2,0,,1,1,2,17,6,5,8,39.0,588,2011,4,0,0
2297,2,43,1978,5,1,2,0,,1,1,5,6,7,4,3,42.0,440,2000,4,0,0
2298,1,55,1966,4,1,1,3,19.0,1,1,1,6,3,3,8,34.0,515,2003,3,0,0
2299,1,50,1971,2,1,2,0,,1,1,1,9,1,9,3,43.0,285,2020,4,0,0
2300,2,31,1990,5,2,2,0,,1,1,1,17,2,2,3,49.0,472,2021,3,0,0
2301,2,22,1999,5,2,2,0,,1,1,1,10,6,10,8,43.0,429,2017,3,0,0
2302,2,46,1975,5,1,2,0,,1,1,1,1,3,11,8,40.0,408,2006,4,0,0
2303,1,25,1996,4,2,2,0,,1,1,3,5,1,8,3,33.0,322,2020,1,0,0
2304,1,23,1998,5,2,2,0,,1,1,1,17,6,1,8,39.0,580,2016,4,0,0
2305,1,59,1962,5,1,1,3,10.0,1,1,2,3,5,8,3,34.0,510,2014,1,0,0
2306,1,38,1983,3,1,1,2,15.0,1,1,1,15,1,8,2,35.0,485,2001,4,0,0
2307,1,46,1975,5,1,1,1,14.0,1,1,1,16,5,5,2,39.0,783,2018,4,0,0
2308,1,28,1993,5,1,1,3,11.0,1,1,3,4,5,5,8,38.0,516,2015,4,0,0
2309,2,24,1997,5,2,2,0,,1,1,2,10,7,6,3,48.0,641,2015,4,0,0
2310,2,22,1999,7,2,2,0,,1,1,1,11,7,12,3,35.0,515,2017,2,0,0
2311,2,34,1987,6,1,1,2,1.0,1,1,4,14,7,1,8,43.0,379,2005,3,0,0
2312,1,20,2001,5,2,2,0,,1,1,1,14,7,7,8,36.0,228,2019,4,0,0
2313,1,36,1985,2,1,1,3,8.0,1,1,1,2,6,4,3,33.0,459,2014,4,0,0
2314,1,32,1989,5,1,1,1,9.0,1,1,1,6,5,7,8,45.0,86,2014,4,0,0
2315,1,41,1980,4,1,1,1,16.0,1,1,2,16,4,1,3,43.0,514,2008,4,0,0
2316,1,43,1978,5,1,1,2,12.0,1,1,1,7,6,12,2,35.0,493,1996,4,0,0
2317,1,32,1989,6,2,2,0,,1,1,3,5,7,6,8,15.0,402,2008,3,0,0
2318,2,38,1983,6,1,1,1,1.0,1,1,1,11,1,12,2,49.0,441,2001,4,0,0
2319,1,23,1998,5,2,2,0,,1,1,1,4,1,2,8,46.0,196,2016,4,0,0
2320,2,32,1989,5,1,2,0,,1,1,3,3,4,8,8,49.0,683,2014,3,0,0
2321,1,59,1962,2,1,1,1,7.0,1,1,1,14,3,9,8,50.0,375,2018,2,0,0
2322,1,59,1962,5,1,1,3,10.0,1,1,1,3,4,10,2,40.0,242,2015,4,0,0
2323,1,39,1982,3,1,2,0,,1,1,1,16,3,1,1,37.0,579,2012,4,0,0
2324,1,57,1964,6,1,1,3,2.0,1,1,1,5,6,8,2,26.0,435,2010,4,0,0
2325,1,40,1981,6,1,1,2,2.0,1,1,1,2,7,2,3,41.0,362,2000,4,0,0
2326,2,25,1996,4,2,2,0,,1,1,1,13,2,6,8,36.0,380,2014,4,0,0
2327,1,54,1967,5,1,1,1,16.0,1,1,1,4,6,1,3,34.0,378,2001,3,0,0
2328,1,36,1985,5,1,2,0,,1,1,1,7,1,1,1,29.0,681,2019,3,0,0
2329,2,44,1977,6,1,1,3,16.0,1,1,1,6,6,10,1,32.0,492,1995,4,0,0
2330,1,45,1976,5,1,2,0,,1,1,1,9,5,9,8,29.0,420,2017,4,0,0
2331,2,32,1989,4,2,2,0,,1,1,1,9,5,11,1,48.0,541,2020,4,0,0
2332,1,49,1972,5,1,2,0,,1,1,2,4,4,9,8,49.0,422,2009,4,0,0
2333,2,40,1981,3,2,2,0,,1,1,2,4,1,8,2,34.0,500,2002,2,0,0
2334,1,34,1987,5,2,2,0,,1,1,1,4,6,2,8,50.0,460,2014,4,0,0
2335,1,31,1990,4,1,1,3,19.0,1,1,1,1,1,10,8,41.0,562,2017,2,0,0
2336,2,49,1972,5,1,1,2,10.0,1,1,1,12,4,3,8,52.0,298,1996,4,0,0
2337,2,29,1992,6,1,1,2,4.0,1,1,1,9,2,2,8,45.0,217,2010,4,0,0
2338,1,24,1997,3,2,2,0,,1,1,1,2,6,9,8,45.0,586,2015,4,0,0
2339,2,55,1966,5,1,1,2,19.0,1,1,2,6,5,8,2,42.0,699,2015,4,0,0
2340,1,33,1988,5,2,2,0,,1,1,2,12,4,2,1,34.0,227,2006,1,0,0
2341,1,45,1976,4,1,2,0,,1,1,1,5,3,7,8,29.0,437,2001,4,0,0
2342,1,48,1973,5,1,2,0,,1,1,4,7,6,9,8,42.0,313,2009,3,0,0
2343,2,53,1968,5,1,1,2,6.0,1,1,1,13,2,6,8,39.0,595,2016,3,0,0
2344,1,45,1976,5,2,2,0,,1,1,4,12,6,9,1,61.0,444,1997,3,0,0
2345,2,48,1973,6,1,1,1,5.0,1,1,3,12,7,7,8,46.0,1059,1993,4,0,0
2346,1,53,1968,5,1,2,0,,1,1,1,7,2,5,8,33.0,351,2017,3,0,0
2347,2,57,1964,5,1,1,2,1.0,1,1,1,9,5,3,3,39.0,736,2000,4,0,0
2348,2,21,2000,3,1,2,0,,1,1,1,15,3,4,1,37.0,723,2018,3,0,0
2349,1,49,1972,2,1,1,3,8.0,1,1,4,15,7,10,3,40.0,524,2005,3,0,0
2350,1,26,1995,3,2,2,0,,1,1,1,1,7,5,3,30.0,427,2020,3,0,0
2351,1,55,1966,6,1,1,3,2.0,1,1,3,15,3,9,3,47.0,433,2001,4,0,0
2352,2,21,2000,6,2,2,0,,1,1,1,16,2,5,1,37.0,422,2018,3,0,0
